0,1,2,3,4
8799,18035,2442,19086,945
8801,11637,11291,16633,12213
8801,11637,11291,11637,5783
8801,11637,11291,16633,18202
8822,6684,12748,6684,17081
8827,11957,16786,11957,4456
8827,11957,16786,11957,8942
8827,11957,16786,11957,8942
8854,10389,961,5518,18792
8854,10389,961,947,5123
8854,10389,961,2283,2411
8861,8862,16342,2256,250
8881,17796,651,14017,16346
8886,2217,963,17590,8588
8892,7836,13457,7292,18932
8892,7836,13457,8045,18833
8892,7836,13457,18833,18932
8902,2590,17423,15792,8120
8918,4388,651,16247,7136
8927,10857,19170,4929,4404
8927,10857,19170,10857,12649
8942,11957,16786,11957,8827
8942,11957,16786,11957,14397
8942,11957,16786,11957,9416
8950,4538,7814,8950,35
8951,1439,2123,7056,1042
8958,5458,4551,17767,12349
8958,4546,8659,5921,16486
8958,10830,14962,5302,6716
8961,18809,961,10389,9707
8981,2216,6302,18719,9083
8984,2756,16349,2756,14619
8984,2756,16349,8572,3432
8984,2756,16349,8572,12894
8991,9910,963,681,15317
8991,9910,963,339,15044
8991,9910,963,5723,3345
8996,12561,963,9910,11196
8996,12561,963,681,2196
8996,12561,963,8998,9275
9004,4929,19170,4929,2390
9004,18791,15178,14622,3097
9014,5908,1924,7842,3568
9016,10185,7485,13963,14284
9025,9038,7814,15293,6201
9025,5379,7814,5126,9038
9025,10759,7814,5379,8336
9031,1321,16342,4644,2256
9031,1321,16342,13143,11895
9038,6201,7814,5126,18141
9038,15293,7814,4538,8275
9038,4897,7814,8336,9025
9042,15189,16342,1053,11714
9067,409,14393,13218,4103
9067,409,14393,337,4163
9067,409,14393,337,11181
9070,8734,9744,5849,30
9070,11957,16786,11957,4026
9074,4913,5745,8045,1915
9074,4913,5745,6149,13701
9074,4913,5745,4913,15013
9080,10857,19170,10857,4214
9080,10857,19170,4929,9186
9080,10857,19170,4929,9904
9094,3124,2123,10887,5525
9096,18310,6875,18310,9854
9096,951,13457,18833,17105
9096,18310,6875,18310,17468
9098,11907,9744,8170,7519
9098,11907,9744,19000,3218
9098,2534,9744,10457,10195
9106,11895,16342,354,9673
9106,11895,16342,11895,3666
9106,11895,16342,15189,10819
9121,1920,5745,4913,12224
9121,1920,420,1920,5371
9121,1920,420,13527,2658
9130,5908,1924,10198,6861
9130,5908,1924,16747,14008
9131,16495,4891,16989,5129
9131,152,4891,16495,4216
9131,16495,4891,16989,18970
9134,4913,5745,7608,8045
9134,4913,5745,15923,18932
9134,4913,5745,1920,13126
9145,16958,12912,16958,9808
9161,11275,6302,14454,17440
9161,15045,7485,15045,6389
9168,1439,2123,7874,5525
9168,1439,2123,6885,15117
9168,1439,2123,4961,7871
9175,6095,8102,6095,1233
9199,10769,2278,12092,11699
9199,8998,963,4212,11084
9203,8923,963,10900,11233
9214,337,14393,11131,8052
9214,337,14393,409,7603
9220,4194,6302,4194,12156
9220,10265,6302,11902,9989
9220,4194,6302,12349,9409
9235,6273,2723,14234,9181
9235,6273,2723,12619,5478
9235,6273,2723,6273,19273
9236,7899,13457,7836,13798
9236,7899,13457,10876,18932
9236,7899,13457,1915,1660
9238,3154,17423,3320,15572
9240,15189,16342,9673,10377
9240,15189,16342,10441,17506
9240,15189,16342,19394,609
9257,152,4891,16495,16317
9258,1920,420,13527,8599
9262,979,2046,15670,127
9270,17767,4551,10830,17767
9275,8923,963,10900,15317
9275,17205,963,15317,4705
9288,6902,2046,11324,4442
9288,6902,2046,127,6902
9288,6902,2046,6902,127
9298,8734,9744,2534,14531
9298,8734,9744,9416,8382
9298,8734,9744,1498,8170
9304,1920,5745,2051,7608
9304,1920,5745,6149,12298
9313,8572,16349,2756,7141
9313,8572,16349,2756,10546
9313,8572,16349,8572,17997
9321,1470,13440,11313,17327
9321,17327,13440,11313,1470
9324,11469,963,8923,16970
9325,6095,8102,17187,17869
9327,834,7814,8950,2281
9327,834,7814,834,18455
9327,834,7814,11733,8768
9328,1943,11058,4737,13599
9328,12377,11058,14341,19257
9328,6712,11058,14341,6712
9338,9978,2046,979,5715
9338,9978,2046,9978,9732
9338,9978,2046,9894,10511
9367,4546,8659,4546,7842
9367,4546,8659,4546,19569
9367,4546,8659,5921,12561
9395,6902,2046,3366,6902
9415,6794,5956,18572,6551
9415,6794,5956,14057,88
9420,1920,5745,7183,15923
9420,1920,420,13527,19258
9420,1920,5745,18833,17105
9424,14525,9813,9406,8893
9424,14525,9813,19086,983
9431,14742,2278,8998,15591
9431,10769,2278,7199,10308
9431,10769,2278,7199,11009
9432,5849,9744,5810,6200
9432,5849,12183,19000,6200
9452,18035,2442,12415,983
9452,18035,2442,6857,88
9452,18035,2442,7802,983
9456,10389,961,947,2411
9459,14622,15178,18791,7992
9459,2295,15178,18791,6949
9468,13529,2278,14742,18301
9468,13529,2278,2098,10308
9468,13529,2278,2098,15167
9473,5306,8102,5306,12067
9474,18310,6875,18310,12897
9474,18310,6875,18310,17468
9491,14742,2278,15993,18586
9491,14742,2278,13529,2927
9515,18035,2442,6857,19086
9515,18035,2442,88,983
9515,18035,2442,19086,10178
9519,339,963,11823,8923
9519,10185,7485,2645,13464
9524,5515,12183,30,1498
9524,5515,12183,1498,7107
9524,5515,12183,5810,7519
9527,250,16342,5958,12879
9527,18831,16342,10662,7496
9544,8998,963,8923,16754
9550,5883,11252,5883,14858
9555,7056,2123,7056,2565
9555,7056,2123,3678,7056
9568,18809,961,18809,18701
9585,18809,961,16999,2411
9586,10389,961,18809,18960
9586,10389,961,18809,13186
9586,10389,961,18624,5123
9587,6149,13457,7183,15923
9589,8668,7485,2553,8340
9589,8668,7485,8668,5595
9609,13541,961,3312,10389
9609,13541,961,2781,3312
9609,13541,961,6174,5518
9635,3079,17423,2590,4382
9635,3079,17423,3320,4455
9635,3079,17423,13620,5506
9636,9978,2046,11324,6902
9636,9978,2046,979,1557
9636,9978,2046,979,10511
9642,357,5956,18572,16397
9642,357,5956,983,10178
9642,357,5956,983,19086
9643,6684,12748,6684,6411
9646,8958,4551,11878,9646
9646,17460,4551,9646,5302
9646,17460,14962,12349,18347
9671,10857,19170,4929,17265
9671,10857,19170,10857,509
9673,2256,16342,4514,2983
9673,5958,16342,2983,13755
9677,293,17423,3154,17522
9677,293,17423,7736,18745
9677,293,17423,293,16124
9678,18745,17423,8120,17539
9678,18745,17423,9519,2425
9678,18745,17423,2590,10422
9680,2708,13533,2708,6828
9680,2708,13533,2708,5909
9680,2708,13533,2708,17481
9685,8862,16342,4644,3604
9698,18809,961,5123,6174
9700,7056,2123,6885,15946
9700,7056,2123,15117,6208
9707,10389,961,13541,18322
9707,10389,961,17337,5874
9707,10389,961,10033,2411
9723,11024,11099,11762,1783
9732,9978,2046,15670,14388
9739,2782,13440,54,2782
9739,1470,4767,7394,8076
9739,10486,13440,19010,7303
9742,15792,17423,3154,2306
9742,18745,17423,13045,9742
9742,1761,17423,293,1194
9747,17684,651,15702,4989
9747,17684,651,11274,4989
9747,17684,651,13458,13011
9760,2756,16349,2756,6634
9761,2518,5956,10178,14057
9761,2518,5956,12415,19623
9761,2518,5956,6857,88
9764,16989,4891,16989,1839
9764,16989,4891,16495,4242
9764,16989,4891,152,5954
9769,11024,11099,12632,4314
9788,18832,6302,11275,583
9788,13800,6302,15468,15925
9788,13800,6302,9061,10502
9791,9061,6302,4194,9220
9791,9061,6302,2117,10919
9791,9061,6302,13597,12349
9793,11469,963,9910,17437
9797,10265,6302,15468,4445
9800,8923,963,11823,19029
9800,8923,963,13919,3555
9800,8923,963,6140,3345
9802,16866,15164,16866,11262
9839,13620,17423,3154,16333
9854,18310,6875,18310,8800
9854,18310,6875,18310,11018
9854,18310,6875,18310,1409
9894,19049,2046,6503,15670
9894,14514,2046,10511,19049
9895,951,13457,17105,1726
9895,951,13457,8045,7183
9895,951,13457,1915,10375
9904,4929,19170,10857,6929
9904,4929,19170,4929,13297
9905,1920,5745,6149,8384
9905,1920,5745,10876,101
9905,1920,420,1920,15426
9938,18809,961,5874,2283
9956,2891,11388,15923,2051
9956,2891,11388,2051,18833
9962,2534,9744,30,19000
9963,18035,2442,983,12415
9963,18035,2442,88,945
9963,18035,2442,88,10178
9970,18310,6875,18310,8800
9989,17337,961,5123,10389
9989,3930,963,14347,10256
9991,6149,13457,2051,15923
10002,11751,2278,14742,3629
10002,11751,2278,7199,1607
10002,11751,2278,2098,17674
10005,8862,16342,5958,11714
10022,7056,2123,10887,5525
10022,7056,2123,15946,3678
10024,2098,2278,17815,1172
10033,5518,961,17337,2365
10033,6174,961,13541,14697
10033,3312,961,10033,5518
10043,9993,13257,9993,19121
10043,9993,13257,9993,12711
10043,9993,13257,9993,10043
10044,8572,16349,2756,17997
10044,8572,16349,8572,5525
10044,8572,16349,2756,18604
10072,1920,420,1920,13171
10072,1920,420,13527,1058
10072,1920,420,1920,18055
10082,4929,19170,10857,2543
10082,4929,19170,4929,6949
10082,4929,19170,4929,5668
10097,15189,16342,9673,10785
10120,4422,16342,354,18812
10131,6794,5956,6857,5349
10131,6794,5956,14057,18910
10139,2983,16342,4514,16560
10139,2983,16342,1053,11672
10146,1761,17423,18745,17539
10146,1761,17423,9989,8498
10178,19086,1247,14057,19086
10178,7802,9813,19086,12415
10178,983,1247,7802,945
10195,2534,9744,10457,16741
10195,2534,9744,6200,5810
10195,2534,9744,10627,17026
10198,7842,1924,16747,3074
10198,4546,8659,5921,17620
10206,8998,963,9910,10185
10206,8998,2278,11751,18600
10206,8998,963,9910,15677
10215,18035,2442,945,88
10215,18035,2442,945,19086
10216,6684,12748,6684,17165
10218,1920,420,1920,10969
10219,9416,9744,10627,17025
10225,18744,6302,13597,2195
10229,4538,7814,937,5126
10244,11469,963,9389,17437
10245,152,4891,152,9257
10245,152,4891,152,14047
10245,152,4891,16989,10754
10248,10265,6302,12349,12974
10248,10265,6302,18744,16482
10248,10265,6302,2117,14312
10262,17187,8102,17187,17830
10262,17187,8102,9110,12433
10266,15596,651,15596,14017
10302,2365,6302,13597,8886
10307,8537,11099,11024,7377
10307,8537,11099,16771,11233
10309,18745,17423,17539,1886
10309,18745,17423,9989,3931
10314,16958,12912,15096,13399
10314,16958,12912,15096,5871
10314,16958,12912,16958,14973
10322,18572,5956,7802,983
10322,18572,5956,2518,592
10322,18572,5956,14057,2361
10343,9568,12912,15096,16958
10358,5849,9744,7100,18811
10364,11275,6302,18832,4056
10364,11275,6302,9061,76
10366,1394,1924,10198,16129
10373,15356,7485,2645,2615
10374,9993,13257,9993,1718
10374,9993,13257,9993,5504
10374,9993,13257,9993,1718
10377,2256,16342,1321,1129
10383,4445,963,339,15044
10389,5874,961,2781,6174
10389,18624,961,2781,3312
10405,1312,13533,2708,2523
10405,1312,13533,2708,14421
10409,7603,14393,6572,4513
10409,7603,14393,14039,16245
10420,3517,13440,19010,3634
10421,12960,14430,12960,10421
10421,12960,14430,17586,13280
10421,12960,14430,6789,62
10423,18968,19154,6906,5261
10424,11878,4551,15481,2175
10424,17460,4551,16445,5458
10424,17460,4551,17767,9646
10449,14341,11058,10449,7632
10449,7632,11058,2552,14341
10449,9328,11058,1943,13599
10455,357,5956,2518,9761
10455,357,5956,5349,945
10462,357,5956,7802,12415
10464,18769,2123,7056,7871
10480,7603,14393,14039,8052
10480,7603,14393,16245,14039
10480,7603,14393,13218,4103
10486,1563,13440,10486,251
10486,251,4767,9321,17327
10486,9321,4767,17327,10486
10496,18809,961,13541,1721
10496,18809,961,18624,14045
10496,18809,961,2781,2283
10497,6794,5956,983,7802
10498,10739,16342,6686,17659
10498,13143,16342,10785,4644
10502,9061,6302,9061,18320
10506,9061,6302,18744,2425
10506,9061,6302,18719,11816
10511,4596,2046,3366,979
10511,15670,2046,127,9894
10511,14514,2046,4596,19049
10518,18809,961,3312,5123
10520,7836,13457,18833,7608
10520,7836,13457,7608,7292
10527,3300,8452,3300,7245
10527,3300,8452,3300,17659
10527,3300,8452,3300,7245
10537,2028,9934,2028,7869
10544,54,13440,1563,251
10544,54,4767,8076,9739
10545,10282,8102,17187,16421
10545,10282,8102,17187,856
10546,11015,11058,1943,4737
10546,2756,16349,8572,6755
10546,11015,11058,4282,1943
10567,12092,2278,7199,16083
10567,12092,2278,15993,2069
10567,12092,2278,8998,8886
10577,14834,9744,5810,19000
10577,14834,9744,13554,6200
10590,951,13457,951,7929
10590,951,13457,17105,759
10590,951,13457,2051,1915
10596,18809,961,5123,18624
10596,18809,961,947,18624
10596,18809,961,947,2411
10597,2703,2278,11751,1521
10597,2703,2278,15993,2769
10597,2703,2278,14742,13632
10600,3930,963,2217,18347
10614,1312,13533,1312,10754
10616,11288,14962,11288,5672
10639,901,14226,901,7518
10639,901,14226,901,2642
10639,901,14226,901,16456
10654,4647,2278,13529,17819
10654,4647,2278,2098,14862
10654,4647,2278,17815,2339
10659,14454,6302,2117,8104
10661,357,5956,2518,592
10661,357,5956,10178,14057
10661,357,5956,2518,592
10662,13143,16342,13143,10498
10662,850,16342,17059,1467
10662,13143,16342,1482,609
10673,6794,5956,7802,19623
10682,1920,5745,1920,17969
10682,1920,420,13527,19258
10682,1920,420,13527,2658
10693,10759,7814,10759,12722
10717,4194,6302,11275,7583
10717,4194,6302,2365,7015
10739,17760,16342,18812,862
10750,5340,7485,236,6798
10754,6572,14393,18229,4045
10759,5126,7814,937,10759
10759,8768,7814,15335,8768
10759,6201,7814,9038,3160
10777,2365,6302,10265,17755
10785,18812,16342,354,10377
10785,18812,16342,18812,250
10786,10857,19170,4929,9186
10786,10857,19170,10857,12649
10790,5515,12183,13554,19000
10790,5515,12183,8170,5849
10790,5515,12183,30,6282
10792,10627,9744,13353,5810
10792,10627,9744,5849,8170
10792,10627,9744,14834,2472
10807,10389,961,10389,16799
10807,10389,961,17337,18843
10807,10389,961,16999,17337
10810,16229,11099,10063,8537
10813,11731,9822,11731,4997
10813,11731,9822,11731,7481
10813,11731,9822,11731,19055
10819,15189,16342,12876,609
10825,5515,12183,7519,30
10825,5515,12183,7519,6200
10825,5515,12183,30,6200
10826,12092,2278,2098,2339
10830,11878,14962,12349,353
10832,6857,5956,19086,945
10832,6857,2442,6857,5349
10844,5458,14962,10830,14168
10876,17105,11388,7608,7183
10885,6149,13457,2051,17105
10887,5525,2123,1439,18752
10887,1439,2123,6885,15946
10887,5525,2123,15946,7871
10894,11731,9822,11731,18170
10894,11731,9822,11731,19341
10894,11731,9822,11731,13871
10898,4194,6302,18832,3333
10898,4194,6302,18744,14284
10898,15468,6302,14454,10659
10900,15317,963,11469,4140
10900,4705,963,5723,17466
10900,3345,963,13919,10900
10919,5340,7485,10185,17839
10919,15045,2723,6273,13252
10945,1761,17423,3079,2163
10952,14834,9744,7100,5810
10952,14834,9744,30,5810
10966,3296,2123,15117,18506
10969,1920,420,1920,8240
10969,1920,5745,1920,13227
10978,11907,9744,5810,6282
10978,11907,9744,2534,15678
10978,11907,9744,6200,7519
11001,16958,12912,16958,15377
11001,16958,12912,9568,9808
11001,16958,12912,16958,11001
11007,2590,17423,3079,7583
11007,2590,17423,2590,7988
11009,13529,2278,13529,16510
11037,9978,2046,6902,8751
11037,9978,2046,3366,979
11037,9978,2046,9978,16022
11048,11823,963,9910,15045
11048,14341,11058,13599,12377
11062,2534,9744,1498,13554
11062,2534,9744,2534,15678
11062,11907,9744,7100,8170
11073,5306,8102,10282,13767
11073,5306,8102,9110,17187
11084,13261,963,2196,3920
11091,14742,2278,13529,10769
11094,901,14226,901,7611
11094,901,14226,901,7611
11094,901,14226,901,2994
11095,2098,2278,7199,14862
11095,2098,2278,10769,9199
11111,18035,2442,5349,16128
11113,2645,7485,5340,4643
11131,409,14393,409,12947
11131,5387,14393,409,633
11131,7603,14393,337,16754
11163,7199,2278,12092,8024
11163,7199,2278,4647,14862
11163,7199,2278,11751,4647
11177,12561,963,4445,8079
11177,12561,963,14347,10256
11190,8734,9744,6200,30
11196,9910,963,2584,9588
11222,15189,16342,18812,11714
11227,9993,13257,9993,19565
11237,18745,17423,9989,5524
11256,1920,420,1920,18972
11256,1920,5745,1920,11523
11256,1920,420,13527,2658
11269,11024,11099,14679,13086
11269,11024,11099,9657,14105
11274,5306,8102,9110,14924
11274,5306,8102,9110,5307
11286,11015,11058,14341,13633
11286,11015,11058,9328,19257
11286,11015,11058,6712,19257
11288,16989,4891,16495,4216
11308,12092,2278,17815,2339
11308,12092,2278,2703,14051
11308,12092,2278,14742,17649
11309,15335,7814,6201,7108
11309,15335,7814,10759,19510
11309,15335,7814,9038,11733
11313,6796,13440,7394,6796
11313,9739,4767,251,17327
11324,19049,2046,6503,5715
11324,4596,2046,4596,3366
11324,19049,2046,6503,15670
11346,16495,4891,16989,11628
11356,17187,8102,6095,1843
11356,17187,8102,5306,17684
11357,4173,17423,18745,11892
11357,4173,17423,3154,1729
11361,16958,12912,16958,11361
11371,9978,2046,9894,979
11371,9978,2046,4442,6652
11371,9978,2046,979,18804
11390,11024,11099,3535,14893
11396,2708,11252,2708,11600
11404,13011,651,11404,13458
11404,14017,651,14211,18598
11404,13011,651,14017,14211
11414,11895,16342,10739,10498
11414,11895,16342,1482,609
11414,11895,16342,10739,10498
11419,2028,9934,2028,7869
11419,2028,9934,2028,16308
11419,2028,9934,2028,5838
11425,2708,13533,1312,15167
11437,2708,11252,5883,14499
11437,2708,11252,5883,14858
11437,2708,11252,5883,17209
11446,7603,14393,14039,18229
11447,10857,19170,4929,2543
11454,8998,2278,4647,10654
11460,12876,16342,1467,721
11468,5908,1924,5908,7842
11476,10785,16342,10662,13143
11476,10785,16342,4644,250
11487,17105,5745,8045,17105
11487,17105,11388,17105,7614
11487,17105,11388,8045,15923
11492,9978,2046,979,3582
11492,9978,2046,4596,5715
11492,9978,2046,6503,10511
11505,16958,12912,15096,5871
11505,16958,12912,9568,3375
11505,16958,12912,9568,13882
11510,19010,13440,54,17327
11510,19010,13440,5261,17023
11518,17205,963,11823,13261
11518,17205,963,17599,1581
11523,1920,420,1920,4102
11525,2703,2278,11751,18771
11530,10457,9744,6200,5849
11530,10457,9744,2534,2237
11530,10457,9744,5810,30
11532,11895,16342,6686,13368
11532,11895,16342,1037,11921
11532,11895,16342,11895,14308
11540,4961,2123,1439,7511
11542,1920,420,13527,2658
11542,1920,5745,18932,17105
11545,951,13457,17105,6540
11552,1920,5745,8045,18932
11552,1920,420,13527,8599
11555,15096,12912,15096,13857
11558,11469,963,13919,6140
11558,11469,963,14347,10256
11558,11469,963,4445,10383
11593,6794,5956,19086,5353
11595,4194,6302,12349,17337
11596,3079,17423,17835,1761
11596,3079,17423,1761,12256
11596,3079,17423,15568,15792
11602,18745,17423,4173,8498
11602,18745,17423,7736,1761
11602,18745,17423,3320,15792
11619,11469,963,14347,13392
11628,16989,4891,152,16495
11628,16989,4891,16989,12256
11628,16989,4891,152,5795
11630,6174,961,2781,6174
11630,18809,961,2781,3312
11630,6174,961,6174,2283
11644,337,14393,18229,11131
11655,856,651,12963,14211
11680,1920,5745,15923,7292
11680,1920,420,1920,11324
11680,1920,5745,7183,7292
11699,12092,2278,17815,17299
11699,12092,2278,7199,2124
11699,2703,2278,2098,2769
11709,9110,8102,6095,8439
11709,9110,8102,5306,15702
11709,9110,8102,17187,10262
11714,9673,16342,14930,15420
11714,1053,16342,19394,609
11714,10377,16342,1482,609
11722,10457,9744,14834,16631
11722,10457,9744,8734,9070
11722,10457,9744,8170,7519
11732,357,5956,18572,15913
11732,357,5956,19086,14057
11733,9025,7814,6201,10759
11733,6201,7814,15293,15335
11733,8768,7814,8950,18453
11735,11024,11099,8537,3535
11735,11024,11099,11024,5095
11749,18812,16342,2983,10139
11806,8862,16342,1037,11921
11806,8862,16342,11895,4104
11811,18719,6302,18832,11166
11811,18719,6302,13800,2425
11811,18719,6302,9061,12677
11812,8998,963,11823,17599
11813,15356,7485,15045,18642
11816,12349,6302,18744,10690
11816,15468,6302,13597,12332
11817,6794,5956,19086,945
11823,5968,963,3555,3345
11827,18035,2442,10178,14057
11827,18035,2442,10178,5349
11827,18035,2442,983,5349
11844,6794,5956,14057,2361
11844,6794,5956,88,13354
11873,2708,11252,2708,6828
11873,2708,11252,5883,14858
11873,2708,13533,1312,2154
11878,5458,14962,353,8958
11878,5458,4551,12349,18494
11879,3992,7485,3992,7053
11879,3992,7485,13963,11816
11893,10265,6302,4194,4198
11917,4616,17423,17835,1886
11917,2708,13533,1312,2154
11918,8923,963,10900,13919
11921,1037,16342,250,5958
11926,17105,5745,8045,1915
11926,17105,5745,7608,17105
11934,4913,5745,7183,7292
11934,4913,5745,10876,17105
11934,4913,5745,7292,15923
11955,945,1247,5349,945
11957,9416,9744,8734,4112
11959,11469,963,339,2361
11959,11469,963,5968,4710
11959,11469,963,3930,13597
11962,6174,961,10389,17337
11962,6174,961,13541,14697
11962,6174,961,5874,10033
11986,2117,6302,14454,14284
11997,14742,2278,15993,9471
11997,14742,2278,2703,1521
12000,17337,961,6174,5123
12010,18832,6302,18719,14414
12010,4173,17423,293,4513
12021,4546,8659,5921,16486
12021,4546,8659,5921,10675
12021,4546,8659,4546,9367
12024,10441,16342,1321,9031
12030,3992,7485,15356,14284
12030,3992,7485,5340,4643
12030,3992,7485,15356,14317
12052,17205,963,2196,3555
12052,2217,963,12903,17437
12060,11024,11099,14679,17194
12067,5306,8102,6095,7043
12077,4616,17423,15792,17539
12083,9993,13257,9993,11227
12086,12092,2278,8998,2393
12086,12092,2278,14742,11997
12092,2098,2278,8998,200
12099,10265,6302,2117,6569
12112,13620,17423,13045,1886
12127,11762,11099,16007,17073
12127,11762,11099,17723,18087
12127,11762,11099,12632,8447
12135,4546,8659,5921,12332
12135,4546,8659,5921,17620
12143,2534,9744,10457,1019
12143,11907,9744,13353,30
12143,2534,9744,7519,19000
12156,4194,6302,2365,16115
12156,4194,6302,2216,11816
12156,4194,6302,13597,10540
12164,2098,2278,2703,11699
12169,9568,12912,16958,885
12169,9568,12912,16958,5690
12169,9568,12912,15096,5871
12191,14742,2278,2098,2339
12191,14742,2278,12092,4675
12191,14742,2278,8998,1244
12224,4913,5745,1915,18833
12224,4913,5745,7183,7608
12224,1920,5745,7183,15923
12238,16958,12912,16958,14973
12238,16958,12912,16958,11361
12250,14742,2278,14742,17324
12250,14742,2278,8998,9471
12251,2708,13533,2708,11873
12252,18812,16342,4422,10120
12263,10627,9744,13554,7100
12263,10627,9744,8170,5849
12263,10627,9744,6200,5810
12282,10441,16342,10785,9673
12313,6684,12748,6684,9766
12318,6794,5956,7802,14057
12318,6794,5956,983,7802
12323,5306,8102,17187,13180
12323,5306,8102,9110,5307
12330,6794,5956,6857,88
12332,10265,6302,18719,10600
12332,2117,6302,12349,17767
12334,4616,17423,15792,4455
12334,4616,17423,18144,17539
12375,17767,14962,12349,17183
12375,17767,14962,6716,5458
12375,17767,14962,6716,11878
12376,16495,4891,16989,13582
12376,16495,4891,152,7511
12376,16495,4891,16495,6504
12377,14341,11058,14341,15338
12377,4282,11058,4737,1943
12384,9910,963,4705,6140
12384,2117,6302,4194,268
12384,2117,6302,11902,7115
12386,8998,963,10900,15317
12386,8998,963,5968,3229
12386,8998,2278,10769,15592
12399,15117,2123,3296,10966
12399,5525,2123,3678,4876
12415,945,9813,14057,10178
12415,945,2442,88,14607
12415,983,9813,9335,7018
12428,6572,14393,5387,16245
12428,6572,14393,11131,337
12428,6572,14393,16245,4143
12433,9110,8102,6095,11356
12438,9993,13257,9993,10785
12438,9993,13257,9993,5504
12438,9993,13257,9993,10043
12453,2708,13533,2708,12058
12453,2708,13533,2708,5917
12453,2708,11252,5883,14858
12463,6684,12748,6684,10276
12466,5340,7485,236,3229
12468,3425,5654,3425,12468
12468,706,5654,3425,706
12468,3425,5654,17788,12458
12473,6794,5956,88,15916
12473,6794,5956,357,11732
12475,14742,2278,14742,7708
12475,14742,2278,2703,9564
12485,15823,13818,5478,14234
12485,15823,13818,16499,15045
12502,5968,963,13004,10900
12502,5968,963,14347,9588
12506,17767,14962,17460,9646
12506,17767,4551,12349,7103
12506,17767,4551,16445,8958
12524,1394,1924,16747,4546
12524,1394,1924,5908,4510
12530,357,5956,14057,19623
12530,357,5956,983,88
12573,4212,963,3345,17590
12578,10857,19170,10857,3506
12578,10857,19170,10857,9186
12578,10857,19170,4929,10388
12618,17590,963,3930,7115
12619,16499,13818,12619,2661
12619,5478,2723,2661,4238
12619,2661,13818,158,12619
12638,8076,4767,10486,9739
12651,17684,651,15702,5306
12651,17684,651,4388,5108
12651,17684,651,10551,5307
12654,1394,1924,10198,14175
12671,2534,9744,8390,14397
12671,2534,9744,8170,7100
12671,2534,9744,8734,9298
12675,18809,961,3312,2283
12679,1439,2123,5525,7874
12714,17539,17423,4616,1564
12722,10759,7814,8768,5379
12724,8923,963,3930,9083
12728,10185,7485,236,528
12728,10185,7485,6899,2425
12736,5515,12183,8170,30
12736,5515,12183,13353,7100
12736,5515,12183,5849,6200
12743,2534,9744,11907,6220
12743,2534,9744,7107,5849
12743,2534,9744,5810,6282
12753,409,14393,5387,7090
12753,409,14393,14039,5387
12753,409,14393,7603,8052
12764,8572,16349,8572,14921
12764,8572,16349,2756,18604
12764,8572,16349,2756,17997
12767,357,5956,88,2229
12767,357,5956,19086,5353
12767,357,5956,983,12415
12768,6794,5956,2518,9761
12771,18035,2442,18035,16963
12771,18035,2442,945,6857
12771,18035,2442,6857,945
12779,18809,961,5123,18624
12779,18809,961,2283,17337
12779,18809,961,2283,18664
12812,834,7814,4538,14571
12812,834,7814,4538,8406
12812,834,7814,858,18455
12834,11637,11291,16633,19073
12834,11637,11291,11637,7932
12834,11637,11291,16633,12213
12835,16633,11291,16633,14012
12835,16633,11291,11637,8801
12835,16633,11291,16633,15890
12844,18719,6302,12349,18347
12844,18719,6302,13800,699
12859,1920,420,1920,18055
12859,1920,5745,18833,8045
12859,1920,420,13527,19258
12876,6702,16342,19394,609
12876,4422,16342,4514,14277
12879,4644,16342,1467,14277
12894,8572,16349,2756,7141
12894,8572,16349,2756,5867
12894,8572,16349,2756,9760
12897,18310,6875,18310,18723
12897,18310,6875,18310,7929
12897,18310,6875,18310,7929
12903,9389,963,15317,10900
12916,16747,1924,7842,10198
12916,16747,1924,1394,5393
12916,16747,1924,1394,7842
12927,11637,11291,16633,14255
12927,11637,11291,16633,12835
12937,18809,961,5518,3312
12937,18809,961,10389,3090
12946,2028,9934,2028,18223
12946,2028,9934,2028,5838
12947,409,14393,409,4651
12947,409,14393,7603,5387
12950,10830,4551,8958,10424
12950,10830,4551,10424,353
12950,10830,14962,17460,9646
12963,13458,651,17684,18899
12963,13011,651,13011,15596
12963,14211,651,11404,13458
12966,11731,9822,11731,18170
12966,11731,9822,11731,19055
12979,357,5956,2518,15913
12995,1107,11697,1107,6352
12995,1107,11697,1107,8748
12995,1107,11697,1107,6352
12997,4913,5745,1920,15057
12997,4913,5745,8045,15923
13004,3920,963,11823,17205
13004,3555,963,339,2361
13004,17590,963,4212,8998
13011,771,651,10551,5307
13011,16346,651,17078,16247
13011,12963,651,11404,17078
13013,9328,11058,4282,2552
13017,7836,13457,951,3298
13017,7836,13457,18833,18932
13018,18035,2442,7802,5349
13035,4455,17423,8120,11310
13044,8734,9744,10457,3675
13044,8734,9744,2534,2237
13044,8734,9744,10627,17025
13045,15568,17423,1761,7736
13045,4455,17423,13620,7103
13046,1394,1924,7842,11468
13058,10389,961,10033,2283
13058,10389,961,18624,5518
13059,6686,16342,11895,1700
13059,6686,16342,250,1053
13059,6686,16342,10441,3926
13061,16370,18628,16370,1210
13071,8862,16342,18831,1497
13071,8862,16342,4422,10120
13083,18745,17423,17539,9742
13088,6686,16342,12879,18831
13091,13597,6302,9061,76
13091,13620,17423,1886,18745
13091,11902,6302,18744,4454
13103,18572,5956,2518,185
13103,18572,5956,6794,1322
13104,10033,961,5123,10389
13107,6174,961,3312,2781
