0,1,2,3
5139,416,5174,561
5142,42,334,436
5143,24,1910,895
5144,329,570,367
5146,68,1317,835
5147,416,38,1754
5152,319,649,1300
5159,24,655,4637
5174,416,1543,604
5179,46,170,426
5181,355,699,2544
5182,292,55,1731
5186,24,224,737
5187,42,1758,127
5189,35,1228,1573
5190,444,3855,29
2862,2513,2756,774
2863,2653,723,3097
2864,205,813,762
2865,320,172,2993
2866,246,2470,3494
2867,431,124,1981
2868,2753,2818,2502
2869,2217,2208,4772
2870,843,1660,3280
2871,1332,3551,3166
2872,327,2606,4689
2873,267,597,1583
2874,1959,390,466
2875,386,1666,195
2876,304,834,64
2877,3213,91,96
2878,1625,4334,4662
2879,1832,1316,2704
2880,4334,2367,2001
2881,455,2881,626
2882,2165,5,3443
2883,594,3624,2618
2884,2647,1832,1067
2885,510,320,130
2886,1931,909,235
2887,2475,581,2653
2888,695,1938,194
2889,1154,1898,2440
2890,3580,3157,366
2891,1306,2940,2527
2892,1212,3056,2881
2893,2260,2054,4540
2894,2679,1746,3944
2895,735,58,371
2896,467,1385,199
2897,1383,100,1801
2898,1842,1343,3482
2899,4387,804,3377
2900,1859,2977,456
2901,3887,3825,513
2902,392,1684,1141
2903,972,58,4952
2904,2652,207,3248
2905,1746,984,3197
2906,3007,558,120
2907,2276,383,128
2908,238,1382,2355
2909,3898,335,2741
2910,4052,2979,2789
2911,3824,3234,976
2912,2277,519,2636
2913,2330,1717,1531
2914,1194,868,1194
2915,2959,20,2889
2916,4937,664,478
2917,1374,230,2526
2918,2400,1283,142
2919,323,4799,107
2920,1947,864,4739
2921,1600,3459,1911
2922,301,1173,4385
2923,3086,3811,470
2924,314,1299,1329
2925,38,83,5143
2926,87,847,1438
2927,224,142,906
2928,759,574,1435
2929,2736,3468,4009
2930,1019,3511,723
2931,1929,2004,311
2932,3608,970,2124
2933,2710,801,121
2934,155,497,5093
2935,4114,3630,98
2936,3586,4704,17
2937,672,1057,979
2938,474,1561,1264
2939,946,3660,52
2940,3579,272,214
2941,218,669,92
2942,3049,2494,3560
2943,273,914,1239
2944,210,2239,3459
2945,2186,2963,115
2946,981,1185,660
2947,3258,552,1139
2948,134,3185,1427
2949,114,2008,93
2950,1839,1121,602
2951,245,1968,4776
2952,2939,3712,2394
2953,1401,146,1666
2954,786,4411,2674
2955,17,279,569
2956,1182,3962,1838
2957,541,1437,625
2958,341,2813,1700
2959,981,347,305
2960,2324,3521,3565
2961,2365,205,2935
2962,408,2159,105
2963,2178,1792,414
2964,321,550,2555
2965,555,85,1006
2966,1735,297,2553
2967,3,1358,886
2968,973,1359,779
2969,146,1653,4132
2970,431,372,1843
2971,560,2287,494
2972,403,1653,1692
2973,201,1318,91
2974,3392,76,3739
2975,618,197,545
2976,2438,3801,3273
2977,2048,874,2003
2978,3033,918,122
2979,2789,2507,834
2980,36,848,4671
2981,270,1190,142
2982,2262,2848,1679
2983,757,2601,310
2984,593,356,438
2985,773,548,1261
2986,1,882,2894
2987,7,72,86
2988,613,1125,298
2989,1326,138,2733
2990,3471,585,1924
2991,1038,3355,305
2992,3826,3531,4362
2993,41,1144,264
2994,3887,1531,247
2995,266,1475,1993
2996,339,1676,2161
2997,29,2002,2502
2998,737,1933,1586
2999,21,665,66
3000,1966,1635,3516
3001,87,2856,4335
3002,582,1336,4869
3003,76,338,1638
3004,1496,2572,7
3005,1685,3003,4495
3006,178,312,1004
3007,1687,3245,1356
3008,4685,447,37
3009,1300,1994,935
3010,333,724,2155
3011,4238,40,3330
3012,1245,418,1459
3013,1437,32,181
3014,1380,8,2025
3015,951,2,10
3016,3730,645,1555
3017,385,615,450
3018,4357,203,1393
3019,3362,65,831
3020,1490,81,335
3021,430,2246,540
3022,1480,521,3233
3023,1424,151,3591
3024,474,1,207
3025,2435,1190,2632
3026,2346,539,4283
3027,1833,1151,586
3028,509,1510,19
3029,38,92,17
3030,602,1825,1364
3031,3263,1684,2428
3032,45,2734,1086
3033,4208,2037,1122
3034,3096,3481,1997
3035,208,4005,535
3036,2248,243,4525
3037,3461,3756,359
3038,386,690,344
3039,313,4726,3786
3040,940,74,940
3041,655,3421,655
3042,3874,828,4381
3043,2641,2882,739
3044,448,405,3181
3045,2320,3240,337
3046,1462,1713,727
3047,2623,1822,3105
3048,1832,1152,4992
3049,2731,2609,1375
3050,2485,4670,2368
3051,877,1716,452
3052,2944,1428,1090
3053,2047,3847,1111
3054,695,3069,695
3055,249,801,388
3056,2881,3413,146
3057,239,441,2708
3058,905,4499,4689
3059,1677,1032,1224
3060,2068,95,295
3061,3102,915,2378
3062,684,47,928
3063,2582,293,2923
3064,210,548,835
3065,454,16,2109
3066,2031,277,529
3067,2507,1220,1500
3068,1315,3230,4372
3069,1634,1089,1226
3070,1749,4959,23
3071,1343,302,4357
3072,3405,224,648
3073,3198,3752,3817
3074,3523,3658,3572
3075,96,972,2014
3076,515,4882,2014
3077,733,418,733
3078,1350,2719,142
3079,2829,233,417
3080,1432,1666,122
3081,4050,2150,3109
3082,265,2966,507
3083,96,1758,1137
3084,1442,2784,651
3085,2164,2423,1518
3086,260,3861,233
3087,1944,2214,404
3088,608,452,914
3089,251,2898,4777
3090,1063,3137,1064
3091,23,4068,4088
3092,3105,945,453
3093,8,3484,51
3094,1096,2123,4907
3095,526,2842,741
3096,3515,4874,1562
3097,341,1497,1610
3098,2874,2560,521
3099,925,823,2104
3100,295,117,791
3101,4741,2744,3006
3102,1948,945,982
3103,350,504,1613
3104,752,2100,704
3105,653,1406,2907
3106,808,451,1213
3107,2503,1769,1573
3108,1287,1404,3737
3109,4897,4253,15
3110,508,481,676
3111,1492,921,0
3112,2086,7,2122
3113,1037,3863,2155
3114,1599,2780,238
3115,664,2615,3377
3116,759,1263,663
3117,3473,2176,3473
3118,3750,5087,681
3119,2877,602,2742
3120,1118,51,1663
3121,999,3314,1730
3122,1050,3420,166
3123,103,1085,1490
3124,4104,1461,2884
3125,56,4117,3743
3126,1640,1054,1494
3127,1399,926,1730
3128,846,4062,2817
3129,893,4047,893
3130,1590,54,1970
3131,437,2172,210
3132,575,1326,421
3133,2702,1021,3190
3134,710,1971,415
3135,4188,3135,667
3136,3,2242,240
3137,1284,2,258
3138,926,3246,134
3139,888,1425,1565
3140,349,1813,349
3141,1291,4675,1343
3142,837,136,690
3143,1553,2409,157
3144,762,2453,1048
3145,546,1384,2982
3146,2438,2389,1147
3147,266,50,4026
3148,2827,1312,382
3149,1187,3863,3628
3150,3262,6,1861
3151,2009,609,1664
3152,15,4187,2542
3153,2164,2423,10
3154,1776,2329,2709
3155,643,867,2
3156,1680,1707,3849
3157,394,0,3110
3158,5034,1941,26
3159,1027,1517,3989
3160,85,3280,3946
3161,1899,4350,298
3162,3126,4306,773
3163,149,2915,3191
3164,759,3473,2578
3165,367,2309,3167
3166,926,1478,1646
3167,1505,779,41
3168,12,129,2334
3169,3406,2196,1032
3170,1628,154,2340
3171,131,2935,43
3172,151,729,4623
3173,803,1108,3386
3174,173,969,96
3175,4326,3175,2301
3176,359,1623,1366
3177,2282,30,3754
3178,2926,770,3823
3179,349,1329,2357
3180,1,47,544
3181,420,1556,815
3182,1119,3842,1566
3183,393,2991,14
3184,644,4200,1192
3185,1913,2463,3587
3186,2211,3160,2872
3187,405,1667,1511
3188,4407,2266,3679
3189,408,175,388
3190,1967,2685,2155
3191,4839,3554,3191
3192,740,2457,3910
3193,1163,388,1961
3194,447,2683,368
3195,14,281,296
3196,2769,1746,1105
3197,3656,1160,7
3198,1654,658,36
3199,43,822,1087
3200,1374,1008,2526
3201,109,251,393
3202,1835,513,687
3203,2469,2826,1521
3204,4935,1178,1794
3205,207,1729,1871
3206,500,1628,126
3207,880,2,3269
3208,845,3208,1520
3209,243,610,1786
3210,3023,252,772
3211,727,3496,1636
3212,929,446,16
3213,776,536,1142
3214,53,354,2246
3215,1027,2767,2
3216,97,340,160
3217,1596,4837,3555
3218,1946,3512,2977
3219,1401,3979,3150
3220,2679,1032,1702
3221,2175,69,3817
3222,566,306,1991
3223,223,2219,1678
3224,1880,433,36
3225,3468,562,3681
3226,17,677,253
3227,2032,1545,186
3228,708,3029,1752
3229,2700,671,2608
3230,31,4259,4596
3231,630,620,2704
3232,3242,726,1573
3233,679,549,1885
3234,4163,1413,205
3235,98,696,2732
3236,222,1218,643
3237,2632,478,478
3238,577,663,1726
3239,483,134,1210
3240,1059,2575,831
3241,821,789,3197
3242,291,2042,252
3243,2,50,918
3244,3245,1080,4541
3245,2567,825,94
3246,1512,2247,153
3247,1995,4903,4537
3248,3599,1156,2379
3249,860,5170,1698
3250,2100,749,1043
3251,146,580,1732
3252,1320,332,618
3253,2734,511,132
3254,383,1065,184
3255,1803,2240,331
3256,2757,1130,91
3257,2538,1167,1244
3258,157,4310,205
3259,2186,434,611
3260,327,1212,1525
3261,34,607,100
3262,2890,676,276
3263,2717,1275,226
3264,463,140,4779
3265,1374,2151,283
3266,2324,2313,1977
3267,32,4505,1040
3268,642,1956,469
3269,1077,107,679
3270,332,3033,3033
3271,2972,249,633
3272,2710,4106,1586
3273,5095,864,3138
3274,7,865,3849
3275,3568,396,1566
3276,457,840,636
3277,2363,226,2819
3278,111,1400,690
3279,2117,613,2988
3280,3509,3865,1852
3281,4735,82,3533
3282,686,1509,3543
3283,40,3154,793
3284,802,791,288
3285,3892,305,4501
3286,618,1788,4060
3287,547,1185,595
3288,750,288,461
3289,671,129,1470
3290,1151,55,154
3291,972,502,133
3292,685,1651,4703
3293,3499,3304,4476
3294,2113,2626,75
3295,4834,1517,1556
3296,45,3690,45
3297,3410,437,1426
3298,3596,432,513
3299,1541,27,3261
3300,351,70,639
3301,199,1241,2873
3302,4342,1130,3448
3303,349,1704,239
3304,3490,2222,844
3305,2479,3118,634
3306,612,1251,296
3307,4940,1029,647
3308,2153,56,79
3309,1567,200,152
3310,730,281,3737
3311,125,3318,4312
3312,792,4769,767
3313,1461,1608,1681
3314,69,1209,4
3315,1666,2585,354
3316,6,1998,145
3317,631,1563,175
3318,1987,1607,1271
3319,4750,2426,244
3320,655,1789,765
3321,3763,443,938
3322,2749,1331,1024
3323,691,1164,197
3324,3320,655,156
3325,0,3537,3
3326,2701,364,1061
3327,2300,76,13
3328,4055,3484,3516
3329,270,1186,717
3330,137,1835,81
3331,4803,1743,2379
3332,62,420,1053
3333,549,1986,3529
3334,51,1849,1826
3335,850,3536,4080
3336,1093,5,1585
3337,1484,4266,838
3338,1331,1981,1024
3339,2401,115,78
3340,1553,3087,160
3341,168,392,973
3342,564,2208,1985
3343,378,255,948
3344,1638,2701,1536
3345,887,3050,4770
3346,4406,2316,417
3347,1517,4057,3227
3348,791,7,2691
3349,1624,1168,1832
3350,2975,491,2406
3351,2420,2599,2385
3352,1246,574,759
3353,4463,3353,3079
3354,2942,4036,3479
3355,3601,569,26
3356,1941,1932,433
3357,745,2323,2212
3358,95,1232,3
3359,1891,3049,3481
3360,2778,2249,1478
3361,2938,1077,711
3362,591,873,1943
3363,1372,1584,2953
3364,65,381,218
3365,374,4283,374
3366,32,1763,2890
3367,480,1241,550
3368,99,413,4326
3369,3100,1656,551
3370,1867,716,424
3371,3690,3919,777
3372,1577,4021,3096
3373,1423,2829,2111
3374,998,468,1807
3375,729,90,790
3376,1535,1593,1869
3377,816,1189,739
3378,769,1888,16
3379,2299,4327,92
3380,1988,679,261
3381,1069,903,2376
3382,3928,1582,1560
3383,3603,1304,12
3384,3512,293,3986
3385,601,883,112
3386,353,1952,837
3387,3062,674,248
3388,2186,1777,557
3389,264,1144,1574
3390,1314,4715,1314
3391,4082,3391,2216
3392,1174,1500,153
3393,958,515,2126
3394,581,4226,604
3395,1940,73,2897
3396,1176,320,742
3397,1887,2721,3127
3398,1067,2259,1967
3399,1,55,3430
3400,5135,2983,404
3401,2437,3401,705
3402,2573,1016,1660
3403,2586,1178,2848
3404,351,1364,2815
3405,349,1438,251
3406,169,338,0
3407,251,1065,576
3408,301,874,1568
3409,2683,1952,2719
3410,20,2196,20
3411,2923,194,2
3412,3608,1028,1817
3413,361,1946,1186
3414,322,1493,166
3415,100,4920,160
3416,3134,4932,1336
3417,4148,4252,1856
3418,173,1061,59
3419,1922,915,1023
3420,95,2219,223
3421,2480,2035,538
3422,41,776,785
3423,879,149,1671
3424,2052,718,260
3425,3233,2757,1622
3426,261,383,118
3427,2716,3152,967
3428,30,3433,173
3429,4902,2648,3456
3430,2544,23,2935
3431,2825,964,1788
3432,2675,208,94
3433,1421,131,89
3434,201,1216,1653
3435,4062,1015,428
3436,643,820,5108
3437,538,160,234
3438,928,487,461
3439,1755,1810,1158
3440,985,1564,1072
3441,753,396,1771
3442,4338,1956,1162
3443,3200,1476,311
3444,3473,57,1475
3445,1672,380,4146
3446,2750,1772,2772
3447,506,1715,347
3448,356,1413,250
3449,3666,296,1876
3450,646,900,2333
3451,2258,4396,1284
3452,285,4909,285
3453,349,66,1558
3454,741,2533,874
3455,93,3111,49
3456,4915,4981,4257
3457,838,2798,490
3458,1757,163,502
3459,3412,359,1439
3460,2287,242,4317
3461,3257,774,2419
3462,3567,536,1146
3463,3499,2985,247
3464,2245,1260,257
3465,1195,402,4938
3466,3474,1019,403
3467,1475,1208,13
3468,326,313,545
3469,2280,304,1360
3470,2480,677,472
3471,263,1270,2784
3472,224,578,1414
3473,3474,5173,660
3474,3965,4364,3117
3475,18,2813,1204
3476,66,1169,1407
3477,180,1,3059
3478,642,340,629
3479,3823,1572,16
3480,3786,314,1013
3481,1850,2494,3517
3482,188,1484,1514
3483,218,2785,279
3484,0,818,3878
3485,951,12,5189
3486,4351,4414,594
3487,4198,49,3069
3488,3083,1056,821
3489,4183,2421,1114
3490,4604,376,124
3491,1581,3676,2054
3492,1932,371,4083
3493,156,2771,837
3494,934,117,106
3495,707,1793,1018
3496,1034,611,705
3497,1521,4337,1024
3498,476,2140,705
3499,3126,3490,4399
3500,4199,2222,4281
3501,818,518,1043
3502,1507,1488,644
3503,1383,812,426
3504,1447,1054,2431
3505,1152,1239,1311
3506,4365,136,346
3507,550,3741,1612
3508,96,1578,756
3509,2303,4086,59
3510,320,85,2280
3511,502,2853,2769
3512,478,2792,731
3513,4476,4859,5055
3514,873,1566,1714
3515,239,1377,2808
3516,1635,2285,51
3517,3879,1168,1624
3518,1496,15,1730
3519,570,2778,835
3520,2839,943,943
3521,3595,2788,1347
3522,4586,624,191
3523,2849,1363,2125
3524,1024,1623,1678
3525,2191,2637,3117
3526,248,550,104
3527,921,3630,3342
3528,140,153,23
3529,898,2532,260
3530,129,2375,1449
3531,2992,2816,1486
3532,3282,1509,1478
3533,683,3898,486
3534,247,3174,2687
3535,1976,2717,1660
3536,1826,241,2323
3537,165,1637,3451
3538,1652,1762,1470
3539,3906,653,4345
3540,2866,1511,2968
3541,3409,3800,2655
3542,2790,2003,2790
3543,3439,488,1776
3544,1174,1195,1146
3545,2675,1038,882
3546,1932,3400,556
3547,710,200,930
3548,3419,627,322
3549,627,146,430
3550,1168,2869,2884
3551,2718,1423,1458
3552,4792,962,510
3553,2907,4269,3624
3554,2615,3554,4403
3555,2118,165,982
3556,349,2074,638
3557,752,2808,752
3558,1140,985,3223
3559,1428,3516,62
3560,141,4642,4307
3561,1753,474,987
3562,13,497,2056
3563,455,56,302
3564,1402,780,2372
3565,3463,4823,3945
3566,134,5095,2065
3567,536,142,598
3568,336,455,1097
3569,2399,83,5063
3570,4736,1485,2037
3571,3,730,743
3572,4537,4299,233
3573,229,1339,2144
3574,2676,588,1611
3575,2538,4668,2957
3576,3105,1462,2700
3577,4865,506,325
3578,348,504,1121
3579,2782,1282,525
3580,817,5166,751
3581,28,995,2281
3582,2456,2752,3365
3583,83,693,4371
3584,25,3444,1831
3585,0,2264,31
3586,12,443,1612
3587,1088,1478,3185
3588,425,120,200
3589,2530,2438,1710
3590,987,4580,3370
3591,4951,317,4424
3592,3663,2208,1862
3593,2185,441,87
3594,1183,403,943
3595,2831,2985,3490
3596,1845,2258,3885
3597,623,421,635
3598,1670,1921,1380
3599,915,16,828
3600,2702,679,4440
3601,124,3768,1243
3602,1892,1233,975
3603,1795,2805,3686
3604,2987,2608,1665
3605,3141,3319,6
3606,340,2298,1620
3607,1081,349,1492
3608,205,253,2094
3609,3436,3281,1658
3610,4140,2769,2672
3611,0,3794,2417
3612,873,3576,3576
3613,2807,1748,1054
3614,3004,2278,3120
3615,758,1170,38
3616,1346,432,4661
3617,5190,3617,250
3618,834,1775,2622
3619,3552,316,2624
3620,114,310,74
3621,1188,2351,159
3622,3461,3257,3216
3623,2229,3623,334
3624,1760,257,995
3625,888,2791,888
3626,929,1499,3733
3627,2759,6,753
3628,1879,1832,1995
3629,4056,322,3032
3630,559,3043,1921
3631,413,560,2093
3632,14,1146,2251
3633,1679,3121,431
3634,2723,839,2723
3635,2310,774,2784
3636,2192,2402,875
3637,4075,971,578
3638,1369,2527,493
3639,2311,2739,22
3640,1837,190,1752
3641,1275,807,543
3642,389,856,4449
3643,2460,4111,3321
3644,983,755,294
3645,892,1757,928
3646,1599,3752,3198
3647,411,297,1865
3648,5176,2509,2355
3649,18,3104,3478
3650,949,1545,2032
3651,951,3651,3584
3652,2635,1099,265
3653,4514,1277,151
3654,1283,3654,3842
3655,2207,774,3461
3656,270,158,3064
3657,563,33,1170
3658,412,214,133
3659,488,408,231
3660,1946,569,3535
3661,2120,1037,2476
3662,471,3087,527
3663,1799,184,166
3664,1936,3664,1653
3665,4557,56,2445
3666,1667,290,281
3667,3362,229,3020
3668,4531,2669,725
3669,2031,3132,611
3670,1662,3840,581
3671,743,2648,1345
3672,728,3289,1202
3673,321,33,3761
3674,1136,866,2257
3675,45,846,3631
3676,869,2259,3349
3677,591,1022,603
3678,4995,2911,253
3679,520,1916,525
3680,74,434,38
3681,1306,12,1304
3682,3022,3069,96
3683,3093,1652,637
3684,2047,3148,58
3685,12,601,973
3686,2499,1611,1682
3687,313,2749,2160
3688,278,885,48
3689,222,1305,811
3690,37,407,4106
3691,2155,564,2074
3692,219,157,1754
3693,1997,4519,1454
3694,407,1653,882
3695,1500,445,1867
3696,88,2328,491
3697,107,1079,770
3698,597,789,1211
3699,282,4560,3
3700,3949,227,1467
3701,405,172,43
3702,797,814,339
3703,1265,4655,202
3704,1675,249,1828
3705,656,1078,1059
3706,4097,3438,2013
3707,235,27,415
3708,2424,1968,4431
3709,120,750,3045
3710,5134,3152,3710
3711,1805,3021,3253
3712,126,1870,888
3713,1087,872,946
3714,1067,2235,2764
3715,359,1668,2543
3716,3219,2771,4497
3717,4481,3271,3541
3718,791,3008,1457
3719,3473,57,721
3720,21,997,825
3721,1479,2,2817
3722,1850,2606,1562
3723,2006,4133,1679
3724,3841,1779,2060
3725,2790,602,1314
3726,2126,122,824
3727,2293,989,1889
3728,53,1533,1264
3729,1483,2475,1594
3730,2011,985,2307
3731,4156,3071,997
3732,200,1188,661
3733,2758,4192,1970
3734,2216,3167,3825
3735,906,269,4126
3736,683,659,1816
3737,2037,1324,2129
3738,1476,3355,749
3739,157,947,275
3740,597,356,3601
3741,3250,1358,3215
3742,1251,3184,4457
3743,4117,2186,4878
3744,1011,3501,399
3745,1311,914,464
3746,561,3007,427
3747,4260,239,4042
3748,119,149,1025
3749,108,514,252
3750,733,309,2636
3751,1083,2008,484
3752,1542,1362,2444
3753,1225,346,72
3754,4051,18,1894
3755,629,683,402
3756,359,64,123
3757,5027,2183,1484
3758,2473,992,1507
3759,731,3637,1882
3760,3124,2732,2443
3761,1413,123,936
3762,667,1885,2905
3763,866,3007,760
3764,96,2640,5068
3765,799,1145,1280
3766,2044,864,2619
3767,3196,997,428
3768,568,1428,1211
3769,383,2276,3167
3770,582,2253,272
3771,2737,4862,674
3772,793,3772,448
3773,379,4,4924
3774,3107,297,774
3775,1453,374,412
3776,780,1584,2269
3777,1793,1475,3177
3778,236,470,239
3779,3552,4311,1802
3780,3312,2264,4204
3781,125,2011,130
3782,267,297,3869
3783,3791,2476,2259
3784,271,21,754
3785,99,1032,339
3786,4726,10,4726
3787,261,4479,41
3788,3511,1019,715
3789,538,757,5004
3790,957,1939,4672
3791,1590,352,4
3792,2930,1968,842
3793,4290,484,1784
3794,39,2929,39
3795,2754,196,1489
3796,424,715,3698
3797,1076,2773,1519
3798,87,2259,2593
3799,2613,88,1096
3800,640,3337,20
3801,1730,3975,3198
3802,2513,3756,34
3803,522,682,701
3804,2071,1982,3152
3805,854,371,332
3806,1143,177,310
3807,1563,277,2
3808,721,1993,4094
3809,931,200,37
3810,4698,2937,2055
3811,171,4601,624
3812,2868,3293,2230
3813,3218,4483,481
3814,327,2929,196
3815,1661,3263,637
3816,1010,3545,167
3817,4421,1509,2689
3818,173,3767,1524
3819,2184,2137,1504
3820,2367,3106,750
3821,238,2556,44
3822,511,1062,219
3823,247,2275,0
3824,383,271,256
3825,4136,501,1623
3826,1681,3693,1879
3827,206,128,1822
3828,1172,4322,2026
3829,2575,82,1251
3830,2806,1930,675
3831,2879,2150,3839
3832,1949,334,27
3833,159,5152,613
3834,1359,911,460
3835,699,1923,186
3836,2459,1107,1003
3837,918,107,15
3838,48,2551,964
3839,1322,1879,189
3840,1301,4153,142
3841,1611,2789,1332
3842,930,724,800
3843,344,4581,45
3844,442,266,2134
3845,4375,2694,273
3846,4105,1215,2799
3847,499,406,706
3848,722,2039,3579
3849,1223,642,2235
3850,2682,366,257
3851,1378,2445,3869
3852,1317,166,707
3853,1500,357,203
3854,3164,2282,3525
3855,293,711,2859
3856,2803,161,477
3857,265,7,1561
3858,7,396,1872
3859,138,2039,1318
3860,3573,2919,1628
3861,1571,4655,305
3862,4151,650,688
3863,1537,2633,1891
3864,348,1583,18
3865,2580,157,1182
3866,145,3047,230
3867,1868,2307,1185
3868,442,106,2030
3869,1764,3240,1198
3870,1698,114,784
3871,4,212,5036
3872,4392,45,607
3873,1815,2897,2652
3874,2874,199,530
3875,305,232,8
3876,419,1874,41
3877,3862,2812,1016
3878,226,2819,4101
3879,2150,4244,1067
3880,2739,2218,745
3881,2353,41,424
3882,568,3093,85
3883,648,69,1119
3884,168,1139,30
3885,1284,1845,1346
3886,4390,2545,1877
3887,591,2384,893
3888,457,2498,31
3889,4973,1648,2117
3890,4079,4068,1530
3891,1845,2930,1471
3892,6,2102,369
3893,3746,2458,2936
3894,1180,880,1377
3895,526,2415,526
3896,4799,107,2189
3897,193,1255,82
3898,216,1276,4231
3899,1768,128,706
3900,56,1597,17
3901,92,347,3336
3902,2061,1578,1651
3903,2525,1223,642
3904,205,3330,1791
3905,5093,2361,4452
3906,725,152,64
3907,122,1345,2331
3908,2213,3552,221
3909,1464,1271,710
3910,2457,2032,331
3911,1145,880,332
3912,285,1076,1833
3913,4526,2504,915
3914,4780,677,22
3915,160,1684,120
3916,3638,3354,1832
3917,311,386,250
3918,2153,970,100
3919,472,825,156
3920,1168,2205,2731
3921,2234,1967,4944
3922,3181,4287,1237
3923,1636,3856,2513
3924,342,1044,1344
3925,408,231,914
3926,9,90,2961
3927,1179,3352,3352
3928,2862,2226,189
3929,385,1176,2141
3930,310,702,350
3931,4290,2417,1528
3932,1698,2132,3759
3933,104,550,376
3934,777,4146,1712
3935,811,1034,2245
3936,410,124,3399
3937,1004,674,2922
3938,803,2276,2735
3939,125,6,4683
3940,2449,3072,1479
3941,704,3736,59
3942,2553,893,1188
3943,4682,4562,3225
3944,74,630,85
3945,4604,3403,3293
3946,3280,350,1517
3947,101,839,11
3948,2824,1261,2215
3949,2817,456,443
3950,1164,1231,4022
3951,4414,228,1883
3952,1635,1261,4216
3953,272,176,4487
3954,1706,4815,844
3955,1425,1171,2279
3956,1052,428,2922
3957,75,1031,2185
3958,1175,89,154
3959,3208,405,4043
3960,833,2573,2436
3961,3129,1388,1257
3962,4406,2316,4933
3963,4549,3963,4674
3964,1863,346,499
3965,2472,1034,1217
3966,1269,1020,210
3967,257,1665,3140
3968,2658,3768,1366
3969,22,265,2739
3970,1981,1843,1466
3971,2862,3893,974
3972,769,1398,2694
3973,1191,802,32
3974,1389,1511,196
3975,1730,2438,2622
3976,809,120,573
3977,1969,3853,3408
3978,0,509,3033
3979,2860,1277,3061
3980,522,502,2125
3981,2998,1236,700
3982,1773,3138,1448
3983,894,2005,3222
3984,3847,2914,4046
3985,1257,1328,2258
3986,1111,244,1310
3987,265,2739,119
3988,1648,723,654
3989,3383,263,4524
3990,2795,31,1182
3991,2366,2238,907
3992,2715,3784,218
3993,4049,1565,774
3994,1104,1583,1230
3995,74,4368,4326
3996,3387,1052,10
3997,3089,267,3362
3998,464,3086,800
3999,1372,490,2776
4000,168,1976,477
4001,2471,1344,484
4002,2366,141,3742
4003,857,2636,1549
4004,401,1797,2504
4005,1182,2372,1182
4006,3918,236,237
4007,2162,3094,103
4008,950,2518,160
4009,1398,326,77
4010,1135,839,1962
4011,109,1128,802
4012,1087,1411,1466
4013,1476,1540,3018
4014,1537,2328,178
4015,954,662,3830
4016,1672,67,37
4017,74,2430,945
4018,85,555,1148
4019,683,659,4314
4020,1617,536,721
4021,2708,833,3260
4022,121,38,1765
4023,3556,0,3351
4024,664,793,13
4025,466,313,858
4026,1830,4698,5092
4027,1661,246,3135
4028,446,2621,710
4029,3197,316,4620
4030,958,2135,107
4031,94,3433,32
4032,124,693,83
4033,2235,2540,4049
4034,34,2528,777
4035,1747,454,69
4036,978,2765,3028
4037,4856,630,861
4038,134,2979,1779
4039,1109,283,1075
4040,825,161,2415
4041,70,1124,462
4042,4069,4401,786
4043,1106,3861,22
4044,2908,370,613
4045,1294,4002,2426
4046,103,1975,101
4047,1440,401,3444
4048,2215,1342,2215
4049,2902,5188,735
4050,83,2511,454
4051,690,2116,70
4052,3543,751,906
4053,1837,1261,670
4054,2245,2027,1351
4055,5094,2052,3028
4056,115,376,4281
4057,1175,79,4734
4058,3358,455,2289
4059,4276,413,1209
4060,2211,730,616
4061,173,71,957
4062,846,4093,797
4063,1125,2465,4232
4064,169,1312,4116
4065,784,4354,4386
4066,2791,1063,4744
4067,1045,2171,5023
4068,349,233,1105
4069,1544,1188,2645
4070,336,147,3505
4071,612,3397,162
4072,470,726,2210
4073,2749,4651,4704
4074,732,1321,43
4075,34,1763,472
4076,1418,3641,1581
4077,1423,1586,999
4078,238,1078,701
4079,63,1801,236
4080,1260,2034,1158
4081,3387,2225,75
4082,5193,2293,913
4083,3780,186,1950
4084,2419,149,559
4085,2535,67,1890
4086,487,529,1005
4087,22,1043,1990
4088,2216,5081,1991
4089,65,4009,562
4090,1490,10,1370
4091,1777,510,459
4092,32,1061,0
4093,1516,4918,2108
4094,689,619,2087
4095,3041,3612,1989
4096,722,3071,472
4097,89,310,222
4098,4527,165,377
4099,6,475,866
4100,384,1195,238
4101,213,1487,374
4102,962,2047,1140
4103,938,606,876
4104,3916,1985,719
4105,828,1680,634
4106,1607,5170,3033
4107,1102,118,4652
4108,314,3643,2802
4109,310,4065,124
4110,1328,240,798
4111,2460,56,4352
4112,313,4073,230
4113,139,352,2
4114,675,208,648
4115,54,3950,370
4116,942,4116,4278
4117,69,482,17
4118,3853,2001,979
4119,1631,2440,704
4120,2817,420,1011
4121,100,2839,2221
4122,277,584,2146
4123,4204,3527,3328
4124,4881,4124,2063
4125,636,1882,4848
4126,2369,4127,2804
4127,4117,1999,2982
4128,54,785,3274
4129,220,1159,612
4130,3266,3341,3140
4131,1164,291,1540
4132,299,155,2730
4133,1508,4421,4309
4134,92,669,1
4135,1390,390,344
4136,501,2748,794
4137,2506,7,539
4138,1443,280,459
4139,1148,147,452
4140,4418,2592,4024
4141,404,551,452
4142,2221,1433,3086
4143,703,1750,1794
4144,550,683,4120
4145,5007,2822,54
4146,4611,1710,2962
4147,1640,1702,279
4148,3417,523,22
4149,4742,773,378
4150,516,262,635
