0,1,2,3,4
2694,2865,148,120,1034
2694,2313,292,1989,1165
2695,12,373,3548,3417
2695,297,24,4051,77
2695,2180,148,3196,99
2696,302,148,1066,74
2698,2453,183,1880,93
2698,16,225,489,1999
2698,169,102,2832,3217
2700,1174,363,131,2295
2700,8,329,109,1843
2700,0,116,129,138
2701,358,102,3399,29
2701,1675,174,190,779
2703,123,329,149,73
2703,59,148,2966,345
2703,30,329,1842,86
2704,620,204,2396,3
2705,0,398,730,2445
2706,471,148,3825,3196
2706,1523,183,1008,283
2707,40,68,2171,0
2708,2205,204,2603,81
2709,546,315,834,162
2710,2839,24,4709,113
2711,2963,187,1856,2192
2711,92,35,3644,3159
2711,2473,363,1277,3716
2712,302,148,440,1736
2712,769,225,3351,4363
2712,1597,435,1149,538
2713,15,225,62,2952
2713,15,225,79,5006
2714,16,225,2663,78
2714,191,286,1449,2396
2714,438,24,1756,3012
2715,871,187,779,1571
2715,3213,46,623,1899
2716,5119,46,184,732
2716,3740,398,645,762
2717,1308,330,3352,2680
2717,1081,24,2624,1428
2717,774,319,2867,415
2718,1422,24,297,649
2719,2255,42,1049,38
2719,3588,330,230,4054
2720,1848,148,449,3493
2720,1327,24,1763,1443
2721,1423,315,1808,827
2722,908,24,3235,2553
2723,4652,330,2658,1521
2723,56,373,3161,2083
2724,412,187,117,699
2724,2801,148,322,4701
2725,774,319,305,135
2725,498,363,4109,685
2726,1495,360,190,1745
2726,95,330,1749,1584
2726,1279,46,3944,4632
2727,2770,444,671,4518
2727,443,150,1922,2190
2727,443,204,1157,2546
2728,957,46,3680,679
2729,494,363,760,184
2729,1100,150,2547,478
2729,1473,363,3445,871
2730,506,148,1459,769
2730,2276,292,1325,3011
2731,493,204,3504,2549
2731,564,204,508,1120
2732,134,315,153,1045
2732,26,416,1381,129
2733,1652,148,1239,2940
2734,216,355,494,1013
2734,881,435,992,72
2734,365,398,631,9
2735,1687,362,1192,1523
2735,1964,292,2493,1930
2736,2115,24,3652,2021
2737,43,398,2403,797
2737,2489,398,3220,2450
2739,912,174,1373,626
2739,2218,24,308,2696
2740,4684,68,1212,2016
2740,1051,46,2354,492
2741,154,150,1930,1907
2741,1107,42,2445,598
2741,1217,150,41,861
2742,520,183,4191,2333
2742,520,292,4756,722
2742,2936,183,1814,410
2743,2441,24,3415,237
2743,323,225,14,1510
2743,209,373,804,846
2744,1818,360,736,4461
2744,2064,286,4331,544
2745,903,24,251,1590
2745,3131,435,2004,2334
2745,1976,46,5179,401
2746,1088,315,3079,3801
2746,1931,330,2268,3094
2747,505,42,517,2478
2747,454,150,1834,2806
2748,788,24,4018,86
2749,166,373,921,694
2749,685,46,4356,25
2750,6,416,1070,1665
2750,840,319,312,3340
2752,617,362,760,1736
2752,4837,46,7,974
2753,1365,204,1320,2391
2753,404,24,966,587
2754,4144,183,3224,1614
2754,865,150,763,44
2755,1697,292,3988,1298
2755,1097,319,5152,1566
2755,92,444,2347,2198
2756,680,46,476,279
2756,1907,187,2275,199
2756,1009,319,2421,3674
2757,1325,292,3742,3266
2757,1749,150,3226,1166
2757,4024,46,1941,3356
2758,1219,68,1385,3338
2758,2388,315,1425,3587
2759,954,116,1711,652
2759,94,360,1818,3947
2760,2754,174,2318,2763
2760,2132,362,2470,26
2760,2132,362,777,126
2761,3668,286,1252,1022
2761,91,435,1500,3853
2761,717,204,1361,718
2762,3158,435,1426,3946
2762,1038,116,3999,1
2763,465,174,1022,21
2763,2148,187,2,1288
2764,978,102,3294,2113
2766,4684,204,2778,2482
2766,4684,68,501,4960
2766,176,174,2543,430
2767,1545,68,1843,2803
2767,45,360,396,574
2768,3145,183,1548,2071
2768,886,46,2354,1212
2769,3196,355,3579,2674
2769,2291,35,311,556
2769,94,24,706,3170
2771,38,435,152,649
2771,516,42,1514,208
2772,1211,398,43,389
2772,69,363,1163,1204
2772,1571,286,3281,3930
2773,1076,42,334,4791
2773,218,373,440,655
2774,2376,102,375,717
2775,1325,292,1602,1155
2776,210,148,759,2922
2776,807,286,271,346
2776,45,360,155,662
2777,164,35,4010,325
2778,1311,225,445,85
2778,1469,102,4386,3963
2780,1466,225,339,1268
2780,1599,315,390,1171
2781,4082,46,2139,36
2781,667,395,2719,677
2782,134,315,1427,1770
2782,905,363,1359,2412
2783,80,416,2160,682
2783,2513,292,1964,3553
2783,184,46,3191,49
2784,995,183,359,431
2784,3802,319,2041,419
2785,2112,46,941,0
2786,1120,116,2073,3130
2786,339,46,1835,137
2787,1119,150,1663,41
2787,2584,24,3258,486
2787,563,355,1772,3446
2788,3,204,2051,1396
2788,104,102,125,2701
2789,1776,315,1478,5095
2789,897,315,3166,1611
2789,1730,204,564,880
2790,733,148,1459,61
2791,889,116,1385,64
2791,77,148,1772,1182
2792,7,416,1018,1798
2792,521,102,2090,531
2793,284,363,76,2057
2793,193,116,942,413
2793,3995,330,602,838
2794,56,187,1843,1338
2794,1104,68,2215,1365
2794,680,395,396,1714
2795,417,329,4493,182
2795,1053,435,3953,4204
2795,1078,150,568,3610
2796,3151,416,456,4067
2796,3702,174,1221,2295
2798,4984,395,124,1649
2798,107,102,1880,599
2798,826,373,72,4681
2799,2103,315,1792,734
2799,2845,148,2195,1935
2800,596,319,793,3683
2800,326,68,3119,1102
2800,310,102,1395,177
2801,772,416,5147,2561
2801,960,24,13,1306
2802,900,102,4793,4606
2803,758,116,3110,384
2804,132,35,1315,1940
2804,420,398,378,2565
2805,2225,187,695,130
2806,933,373,4,2209
2807,567,355,2524,2825
2807,13,183,3317,660
2808,15,225,748,848
2808,457,174,715,2946
2808,120,35,1748,1791
2809,1400,286,861,4083
2809,842,174,2588,579
2810,458,355,1189,77
2811,59,416,4299,3158
2812,743,46,1108,231
2812,4,373,478,4354
2813,652,435,1597,2362
2813,342,435,335,3136
2814,1312,204,2173,2002
2814,1421,35,629,1982
2814,320,35,90,4212
2815,1878,24,1199,163
2815,2954,319,431,1613
2817,1016,329,3475,448
2817,4120,187,515,3492
2817,4299,416,781,738
2819,639,42,3761,1139
2819,196,174,1570,12
2819,781,444,1814,1005
2820,2887,204,2086,894
2820,1522,398,2030,3217
2820,1066,315,2605,4463
2821,2352,68,1117,434
2822,954,148,759,574
2822,954,116,3052,1678
2823,8,416,3735,341
2823,4112,68,5043,10
2823,4112,330,1303,223
2824,71,225,1066,80
2825,890,286,1440,991
2825,1717,398,1218,91
2826,186,225,455,867
2826,1392,46,623,711
2826,7,416,5174,1165
2827,3529,102,2963,30
2827,358,102,4886,1032
2827,219,42,851,4048
2828,117,187,410,656
2828,2525,435,1580,303
2829,1664,315,4285,3283
2829,233,329,710,1821
2829,139,398,221,2470
2830,16,35,2466,1493
2830,567,360,573,3103
2831,2770,444,3697,2333
2832,454,150,3482,2893
2833,4814,187,4312,4
2833,119,24,1150,520
2834,1324,315,1710,4611
2834,588,150,1303,584
2834,820,315,3752,1701
2835,67,398,2055,539
2835,171,148,111,317
2836,1438,362,1193,521
2837,177,225,1345,575
2837,84,360,1795,964
2837,491,225,249,461
2838,1260,292,3739,1247
2838,788,150,810,739
2839,438,24,2445,3567
2839,65,362,2082,1188
2840,619,329,123,1076
2840,59,416,3242,997
2840,226,329,3412,713
2841,350,46,1126,2074
2841,350,46,853,430
2842,471,148,5046,931
2842,4556,444,12,1
2843,957,46,4356,501
2844,0,174,560,15
2844,2053,46,742,2403
2844,445,102,3043,2822
2845,1058,319,1323,2546
2845,816,395,867,3047
2846,4292,286,4848,2343
2846,62,102,2346,768
2846,913,315,1586,2446
2847,912,174,4880,3489
2848,1430,315,252,57
2849,694,183,2826,4784
2849,289,150,143,44
2849,736,373,366,86
2850,201,355,1256,3709
2850,642,444,1616,19
2851,637,24,431,3864
2851,9,174,287,2842
2852,1992,24,664,974
2852,652,148,1979,1672
2853,1447,204,1705,3991
2853,216,398,143,19
2854,3316,35,840,1225
2854,406,319,253,1435
2855,1471,225,171,566
2855,696,102,900,3726
2855,1471,225,2109,1941
2857,255,102,104,1584
2858,886,46,483,129
2858,2015,183,3176,2263
2858,186,225,105,653
2859,2160,183,3675,45
2859,125,46,2354,750
2860,1863,416,4299,927
2860,1277,363,475,508
2860,663,373,2,3644
2861,1584,116,242,1782
2861,36,116,3077,1830
2861,540,330,2886,166
2862,3593,187,4814,480
2862,23,444,1153,3530
2862,3593,187,3286,1159
2863,0,116,974,4477
2864,105,225,177,1985
2864,105,225,4012,522
2865,635,319,404,2214
2865,9,373,521,371
2865,1571,148,1747,163
2866,2887,204,2532,1131
2866,447,444,3614,301
2867,469,363,6,1806
2867,3897,68,4576,2352
2867,1741,174,2413,1844
2869,91,116,1277,401
2870,115,150,111,1816
2870,1451,35,2823,1307
2870,4276,187,357,203
2871,2605,315,1827,4256
2871,1384,315,2446,1422
2872,1054,355,98,687
2873,125,46,3697,2125
2874,1523,183,1590,775
2875,3223,363,69,3093
2875,433,444,4953,1018
2875,3644,148,1015,1502
2876,208,362,842,253
2876,875,416,3068,519
2877,701,116,2626,2089
2877,3119,330,1663,2480
2877,2936,183,3240,3561
2878,1907,187,2244,2411
2878,2513,292,709,155
2880,135,360,13,1838
2880,251,24,414,5
2881,1851,150,1807,1
2881,251,24,1081,34
2881,490,150,1024,540
2882,5,373,77,4550
2882,4005,24,239,2706
2882,3136,102,1024,3119
2883,1711,116,490,2
2885,380,398,4780,221
2886,149,360,1990,3674
2886,1931,183,390,720
2886,4193,330,2881,297
2887,618,225,3239,4635
2888,273,102,3174,925
2888,2723,24,757,1141
2889,328,330,3540,4
2889,594,116,923,684
2890,118,292,1766,4446
2890,128,292,1283,4086
2891,4552,68,417,25
2891,2778,46,62,648
2891,417,35,698,1881
2892,2546,355,2984,3286
2892,859,360,2502,5
2892,890,116,878,420
2893,269,102,3292,86
2894,2000,42,4047,4556
2894,34,395,2286,1093
2894,77,373,166,3476
2895,1817,373,3161,2844
2895,6,416,1863,2860
2895,185,416,351,3459
2896,2134,148,135,2145
2896,1281,416,1880,1368
2896,667,329,540,4497
2897,55,319,112,191
2897,1303,330,4394,276
2897,943,24,1395,95
2898,325,24,4477,194
2898,73,362,725,1917
2899,1815,398,645,3
2900,2141,362,2547,1813
2900,146,362,3792,5090
2901,316,286,3876,2303
2901,72,24,1882,55
2902,1082,292,8,21
2903,984,148,70,713
2903,36,102,818,4828
2903,49,46,1603,963
2904,56,395,1109,168
2904,891,183,2660,2041
2905,62,102,3136,310
2906,5,444,671,192
2906,54,225,235,1255
2907,3789,35,2895,772
2907,487,42,191,878
2907,72,292,67,399
2908,1073,35,179,304
2908,108,150,265,951
2908,340,373,56,2772
2909,31,116,2376,1061
2909,388,329,320,172
2910,501,46,1471,2822
2910,2618,395,593,658
2910,2618,319,3218,258
2911,253,292,179,213
2911,59,150,1544,5160
2912,4427,42,883,517
2912,1968,319,1194,2836
2912,3076,46,3974,2570
2913,1000,35,1228,306
2913,375,204,934,738
2913,281,68,2949,1751
2914,224,363,841,454
2914,2218,24,2089,9
2916,1727,187,5109,985
2917,1050,330,593,1713
2917,2547,150,559,77
2917,310,102,288,1748
2918,247,398,216,571
2918,85,329,43,436
2919,905,363,615,554
2919,3573,204,1122,907
2920,878,116,3505,467
2921,846,174,1855,1081
2921,30,42,399,3501
2922,759,148,1992,12
2922,712,174,2738,115
2922,385,150,572,2631
2923,625,355,824,887
2923,591,46,742,1436
2923,323,116,1077,1521
2924,988,174,914,1291
2924,1010,330,2680,3176
2925,70,319,9,4855
2925,408,174,4077,1423
2925,38,355,2828,1745
2927,69,363,40,4079
2928,1170,35,16,4527
2928,904,319,1097,731
2929,162,68,2598,800
2929,81,68,1751,1026
2930,2465,116,1015,3334
2931,110,42,237,1684
2931,137,363,598,1188
2931,1906,363,72,2491
2932,49,204,3986,1217
2933,679,148,168,1795
2934,608,355,1816,3116
2934,893,292,1907,961
2935,23,329,3181,2200
2936,1033,286,7,1200
2936,791,46,193,679
2937,3932,187,1741,721
2937,2123,116,3555,4351
2938,3483,398,1525,1918
2938,789,68,1751,722
2939,945,150,804,3854
2939,81,225,3351,193
2939,3,416,553,2323
2940,19,150,65,1690
2941,207,395,359,268
2941,1745,35,320,854
2943,197,444,170,2122
2943,3472,42,5014,2401
2943,3224,416,131,2978
2944,310,102,1864,867
2944,1354,68,858,835
2944,3497,102,1880,3151
2945,313,395,34,1189
2945,3815,292,1382,287
2945,252,315,1212,681
2946,1803,363,1803,1989
2946,1,363,737,491
2946,653,174,1707,31
2947,2221,42,657,689
2948,459,187,3513,4199
2948,2388,315,2976,1775
2948,830,363,3037,3461
2949,3512,46,107,1243
2949,26,68,3281,273
2949,295,362,1327,1573
2950,97,42,298,438
2950,1166,319,312,1949
2950,120,148,2195,420
2951,1334,183,1734,349
2952,1485,315,751,3324
2952,2049,204,2379,1
2954,474,286,4442,378
2954,4848,286,7,5136
2954,474,42,340,471
2955,1,363,271,2495
2955,25,24,1403,195
2955,259,292,5182,62
2956,2316,225,3611,356
2956,4031,225,177,310
2957,3593,187,1844,106
2958,0,174,160,624
2958,1558,42,1022,2910
2959,499,292,1766,3194
2960,104,102,4386,2352
2960,4129,204,1091,1747
2961,2621,416,41,110
2962,1587,315,3146,4161
2962,865,150,1217,389
2962,408,174,396,3044
2963,77,363,131,1792
2964,328,330,4686,1981
2964,4,398,1047,1629
2965,4458,363,77,2143
2965,1722,174,1370,85
2966,1079,183,1590,553
2967,1340,148,657,101
2968,723,362,1856,400
2968,30,363,905,401
2968,65,416,18,3540
2969,74,183,694,495
2969,12,329,5136,1531
2969,12,329,352,125
2970,922,150,305,7
2970,922,395,1622,663
2970,3591,150,289,59
2971,281,68,2173,114
2971,1017,444,607,3476
2973,209,373,304,3474
2973,2445,24,5004,66
2973,1744,102,682,130
2974,181,204,4721,3293
2977,2048,444,1909,772
2977,3512,68,1985,1921
2978,347,329,793,2003
2978,28,286,3876,873
2979,3543,315,1212,681
2979,3566,183,109,92
2980,2101,204,493,1577
2980,36,330,1663,385
2981,127,42,1827,2829
2981,560,46,954,631
2981,821,174,992,4761
2982,996,204,3,133
2982,1913,315,1423,1458
2983,1252,292,3642,1771
2983,404,24,392,1836
2983,1315,35,840,57
2984,3286,187,1628,681
2984,3804,435,1692,1061
2986,893,292,21,101
2986,893,292,2402,156
2987,1807,150,3083,2481
2987,456,416,0,178
2987,1588,355,188,62
2988,1185,362,369,253
2988,520,319,2672,1771
2989,1135,42,665,1295
2989,8,355,1266,1588
2989,529,183,1579,1376
2990,842,362,366,3157
2990,364,360,1044,47
2991,830,363,30,903
2991,4,360,2383,227
2993,664,24,2584,44
2993,65,150,374,2670
2993,726,35,629,2723
2994,1485,315,1642,369
2995,111,183,667,2881
2995,1424,174,396,1566
2996,375,102,1317,91
2996,2337,204,1705,505
2996,0,225,2746,14
2997,95,225,1447,1267
2998,6,373,115,2965
2998,470,225,15,112
2998,320,150,2,1341
2999,153,35,1212,1399
2999,1427,315,3543,528
3001,3295,398,1893,2943
3001,2101,204,1700,4536
3001,1216,204,1353,214
3002,30,148,627,1505
3002,247,204,2205,564
3002,1027,187,1011,1
3003,70,42,3208,1177
3003,570,329,2365,18
3003,364,150,2289,1879
3004,684,42,929,2570
3004,684,42,97,950
3004,107,183,1479,4316
3005,37,42,1888,3993
3005,1965,24,2508,4
3006,3,116,300,2897
3007,160,42,2608,112
3007,66,35,3883,4779
3007,194,187,1645,801
3008,1591,398,2071,38
3008,4623,46,954,224
3008,887,398,1673,2224
3009,819,363,175,482
3010,2500,435,1796,3929
3010,1134,42,110,4333
3011,1,116,1217,119
3011,4083,363,79,403
3011,4083,363,1872,1301
3012,516,150,1078,1713
3012,218,398,1673,821
3013,1778,225,661,1886
3013,353,225,578,2985
3014,3624,395,4846,989
3014,826,373,3548,120
3014,191,286,2784,4759
3015,836,35,1903,3530
3015,451,315,1478,588
3016,211,355,1119,137
3017,684,42,601,33
3018,366,373,10,379
3019,3303,315,680,614
3019,660,148,409,5176
3019,1290,24,2538,3546
3020,245,174,271,1523
3020,3622,292,3742,141
3020,233,35,2127,2673
3021,79,225,252,557
3021,52,225,3707,169
3021,129,116,1078,1240
3022,108,360,300,737
3022,108,355,139,158
3022,1783,416,1348,95
3023,665,148,386,611
3023,2080,204,19,1504
3023,2928,24,636,598
3024,474,42,64,2136
3024,1855,174,3183,236
3024,47,148,733,8
3026,2293,46,3858,351
3026,712,435,1957,1091
3027,267,24,535,559
3027,119,24,4920,2437
3028,26,204,15,880
3029,429,435,3910,4105
3029,429,174,4393,2798
3030,721,416,5174,993
3030,0,102,1717,1675
3030,89,360,3155,317
3031,1076,42,1780,111
3031,3244,398,1464,223
3032,108,150,1813,1678
3032,695,187,420,1756
3032,402,148,47,661
3033,2002,116,1393,442
3033,2415,150,558,298
3033,1338,150,1736,2473
3034,3576,416,1281,788
3035,208,360,108,4788
3035,379,355,236,3438
3036,2988,24,3553,1464
3036,118,42,3472,212
3037,98,355,779,583
3037,1383,362,1971,4044
3038,1550,68,2917,7
3038,841,363,164,1588
3038,1217,116,3433,1533
3039,731,319,2596,591
3039,834,315,897,2026
3040,4078,24,2815,591
3040,2904,150,47,1690
3041,1694,286,4962,36
3041,655,24,1648,561
3042,540,225,4278,3491
3042,3874,355,2524,706
3042,2089,24,2645,422
3043,26,116,3052,2859
3043,1091,204,1365,1717
3044,1001,373,372,688
3044,1480,46,1162,650
3044,553,416,1186,317
3045,221,150,1930,1544
3045,1008,102,3174,288
3045,10,204,1361,1187
3046,304,373,2461,1274
3046,153,68,4112,2552
3047,356,395,2427,5168
3047,314,362,2380,1713
3048,946,68,568,434
3049,887,102,1077,2321
3050,833,68,1501,1338
3051,3,204,5051,2148
3051,90,35,879,149
3051,153,68,1008,1674
3052,1050,330,1981,74
3052,728,183,585,307
3052,886,46,1911,1030
3053,957,46,886,2009
3053,2581,286,4239,1221
3054,249,435,946,1173
3055,401,42,324,260
3056,3617,183,728,304
3056,1727,187,3286,618
3057,239,435,38,1754
3057,239,435,371,23
3058,2668,360,250,1057
3058,109,330,166,693
3058,2179,286,829,8
3059,309,46,1385,1105
3059,1579,183,1539,1909
3060,1392,46,671,509
3060,4680,68,1623,2068
3061,4709,24,2256,78
3061,1180,174,4780,3914
3061,4051,35,1049,1742
3062,567,355,677,726
3062,112,319,2883,3624
3063,6,416,1343,593
3063,51,68,4722,1366
3064,2752,24,498,392
3064,1753,444,3523,314
3064,376,187,65,4933
3065,1194,35,1049,393
3065,2910,395,345,2210
3066,1075,116,855,1614
3066,2322,187,376,2753
3067,593,35,1628,2005
3068,3772,42,3917,70
3068,274,183,2343,726
3068,1855,24,3044,366
3069,2002,116,1075,955
3069,1209,68,483,3239
3070,751,183,4391,1943
3070,1298,46,432,3492
3071,3003,360,115,2643
3071,876,225,223,795
3071,1107,42,1076,341
3072,256,373,156,208
3072,17,435,4105,4048
3073,1587,315,1088,1380
3073,1427,315,1701,390
3073,3145,183,1657,74
3074,70,319,529,2332
3074,2,187,2,654
3074,2,444,85,4673
3075,161,174,4153,1848
3075,378,398,1339,546
3076,1469,102,860,2804
3076,592,362,1383,111
3076,19,225,414,4693
3077,1830,329,4452,3003
3077,226,150,1826,92
3078,202,395,975,924
3078,3556,68,1889,544
3079,989,183,3466,1186
3079,2170,315,2779,1832
3079,630,46,161,788
3080,989,183,569,19
3080,132,150,1739,1728
3081,2231,24,2928,4950
3082,347,373,638,711
3082,371,46,1143,423
3083,256,363,582,243
3083,93,46,1108,343
3083,99,373,17,5042
3084,625,355,1888,917
3084,3530,35,593,158
3084,574,416,448,3056
3086,158,150,2529,370
3086,3677,174,1160,54
3087,9,319,2714,496
3087,52,225,124,417
3087,1177,360,300,627
3088,1889,183,1079,3809
3088,61,148,1992,826
3088,2084,416,185,3498
3089,162,373,372,17
3090,2269,183,2073,1348
3091,23,329,589,1275
3092,103,373,601,4968
3092,100,35,4653,31
3092,487,24,2250,4851
3093,8,416,3242,425
3093,1015,116,2085,4043
3094,193,46,4282,3810
3094,534,35,581,440
3094,1856,187,65,1443
3095,353,225,44,823
3095,4047,42,249,633
3095,674,148,226,1439
3097,1349,319,480,2742
3097,2484,46,339,412
3098,4954,330,478,1496
3098,2874,42,849,619
3099,117,373,1631,582
3100,2807,292,1800,1560
3100,1408,24,2493,4543
3101,1033,286,254,287
3101,785,319,793,129
3101,853,355,38,1049
3102,1948,24,1081,591
3102,544,35,1748,4507
3102,649,35,2342,791
3103,77,363,1025,184
3104,368,174,845,1601
3104,601,373,2399,1348
3105,368,174,2027,235
3105,561,150,3942,149
3106,1119,355,2784,404
3106,1545,68,3281,796
3107,163,183,2904,574
3107,2579,24,5024,976
3107,2904,362,400,812
3108,408,174,4727,3319
3108,2,150,271,120
3109,1186,204,2903,0
3110,1000,174,3677,2441
3111,1749,150,31,749
3112,2670,46,214,1267
3112,539,102,900,3312
3114,1512,315,1701,1440
3114,0,116,3167,259
3115,830,363,157,1176
3115,302,24,3404,369
3116,106,355,4131,3159
3116,1906,363,342,2813
3117,613,435,376,3465
3117,382,174,1424,1782
3118,269,102,858,2357
3118,814,116,954,716
3119,1098,330,3078,3744
3119,838,395,1314,1227
3119,2068,68,5043,2761
3120,876,225,1066,2186
3120,876,225,62,1222
3120,748,225,481,58
3121,1512,315,1808,2103
3121,1158,319,1092,1602
3122,656,360,364,140
3122,1539,183,298,567
3122,244,225,3894,4220
3123,131,360,1161,465
3123,103,416,1553,1769
3125,2345,329,2200,129
3125,0,68,5043,49
3125,56,187,3013,1778
3127,134,315,834,54
3127,926,315,590,3955
3128,4412,373,370,144
3128,342,435,725,760
3129,266,330,2658,1392
3129,689,329,5093,497
3129,951,150,736,28
3130,2223,373,304,900
3131,10,225,54,1597
3131,81,225,769,224
3131,433,46,1410,1540
3132,1694,286,574,699
3132,891,292,1018,1798
3132,2645,24,1189,735
3133,3184,204,531,4299
3134,557,444,3949,3953
3134,1049,35,160,78
3135,15,225,656,509
3135,3,116,1711,19
3135,1376,204,673,36
3136,4299,102,228,2394
3136,4386,102,797,526
3136,1729,102,2810,2049
3137,1870,183,1576,280
3138,134,315,3079,630
3140,2730,286,4089,519
3141,243,150,1121,3106
3141,243,150,2978,3033
3141,1830,444,3614,2295
3142,1659,292,3140,2757
3142,343,24,1546,651
3142,3453,35,1748,311
3143,556,360,1990,727
3143,551,435,1597,1353
3144,181,204,742,4917
3144,4045,187,2045,2845
3144,181,416,1918,1751
3145,1474,315,3353,4999
3146,4478,315,2151,1112
3146,4911,315,2006,4421
3147,136,42,1916,324
3147,1859,68,3156,243
3150,1207,42,1917,1022
3150,912,416,713,666
3150,1704,292,67,414
3151,3541,416,127,1132
3151,466,116,889,4672
3151,2634,183,271,212
3152,984,148,1274,1
3153,833,68,1469,380
3153,493,204,502,1082
3154,1332,315,1088,1427
3154,1425,315,3724,1390
3154,590,315,2976,1542
3155,1580,435,1796,743
3155,294,444,642,5159
3155,2461,373,3047,1678
3156,988,174,1552,4034
3156,1122,204,2505,162
3157,141,102,177,680
3158,78,373,875,549
3158,2318,174,221,31
3158,5034,362,847,2194
3159,332,398,332,2684
3159,1402,116,2626,3357
3159,808,116,4064,894
3160,377,363,3445,941
3161,18,35,1212,1362
3161,891,292,426,33
3163,465,174,831,66
3164,1485,315,1478,787
3165,371,35,61,865
3165,497,329,1861,2522
3165,4999,292,350,3332
3166,3079,315,1633,4678
3166,1147,315,3724,546
3166,1147,315,3752,3198
3167,4926,398,2228,365
3167,4746,373,736,208
3167,745,398,14,212
3168,149,329,1737,2003
3168,526,150,1119,2255
3168,2361,329,2267,2000
3169,1985,68,1220,220
3169,2949,330,230,2237
3170,72,292,2707,664
3171,336,286,865,2785
3171,149,329,754,358
3171,1792,150,1588,3591
3172,142,363,1,1211
3172,400,360,2440,2719
3173,1456,42,191,2451
3173,3672,35,481,1179
3173,2289,150,563,79
3174,180,102,592,2796
3174,1530,148,674,3917
3175,1576,183,838,553
3175,1580,435,376,3492
3175,91,116,2376,862
3176,1803,363,1929,542
3176,188,35,1735,803
3176,4,225,99,622
3177,1342,292,2107,2400
3178,2625,225,2811,1570
3179,1265,68,2676,550
3179,3453,35,1849,1297
3179,558,150,132,140
3180,484,444,1842,233
3180,4735,35,1170,533
3180,1120,116,1726,862
3181,527,42,5142,730
3181,206,187,357,475
3181,1320,435,1917,268
3182,2427,395,1539,1623
3182,1142,360,3423,2563
3182,1001,330,2881,3663
3183,2029,35,3530,198
3183,125,102,3331,91
3183,1079,183,111,1546
3184,4129,204,1307,1142
3185,3145,183,5032,724
3185,2392,315,2294,882
3186,4418,68,3645,193
3187,346,292,14,79
3187,951,35,1753,933
3187,1165,435,3747,2566
3188,4312,187,167,3874
3188,1691,68,2837,3063
3189,2899,148,3108,165
3191,963,187,1548,1618
3191,2114,373,440,3128
3192,3472,42,2000,730
3192,1807,150,111,851
3192,2874,42,1758,943
3193,810,150,454,880
3193,2558,35,4520,405
3193,684,42,1396,1099
3194,2582,286,3419,3813
3194,630,102,555,933
3195,243,150,3728,342
3195,201,355,701,2760
3196,877,398,2403,281
3196,1189,24,809,738
3197,4943,174,1071,460
3197,4943,174,2305,21
3198,2385,315,1775,686
3198,285,416,875,1821
3199,2119,225,52,245
3199,404,319,55,2348
3200,2618,395,3039,970
3200,3624,395,1497,369
3200,455,183,2861,282
3201,43,329,1445,1760
3201,371,35,3856,1918
3202,217,24,1943,635
3202,2125,355,2772,584
3203,2039,24,1882,2
3203,82,395,4472,7
3203,2039,24,3530,731
3204,358,102,2903,49
3204,536,46,2877,74
3205,512,46,4038,26
3205,673,204,2125,2522
3206,3080,187,1585,109
3206,637,24,976,63
3206,4627,360,247,3002
3207,983,46,1202,269
3207,476,204,4721,269
3208,671,398,1987,1510
3208,845,174,1188,3706
3209,92,330,238,3323
3209,2524,355,625,1788
3209,248,148,4339,266
3210,3568,319,1406,1468
3211,659,204,2778,570
3211,90,225,249,3054
3211,1288,46,2407,2511
3213,2712,330,610,835
3214,66,363,143,34
3214,1413,174,285,648
3214,1242,35,370,4753
3215,76,360,3067,1207
3215,1788,68,2068,4415
3216,442,373,1614,111
3217,2613,204,1705,712
3217,2613,204,49,1020
3218,1867,286,4292,1699
3218,3540,330,4394,16
3219,1137,355,4302,1648
3219,3183,174,1900,313
3219,457,24,1307,333
3220,1116,319,1098,3338
3220,1746,116,815,2450
3220,511,225,19,1460
3221,3912,42,126,409
3221,1674,360,3475,1588
3222,197,360,469,72
3222,19,225,2663,21
3222,1503,187,28,2920
3223,223,286,4442,600
3223,1273,373,205,1965
3224,1186,102,1709,2161
3224,1880,416,91,2407
3225,7,292,442,2110
3225,2345,373,2934,700
3225,2345,329,2251,307
3226,3336,24,561,2487
3226,1166,319,3493,76
3226,914,174,547,2367
3227,4661,225,4381,568
3227,2824,315,1508,1808
3228,30,116,413,339
3228,30,42,118,2207
3229,1914,150,707,935
3230,408,174,239,4325
3230,1704,292,1797,443
3231,260,435,2032,37
3231,693,68,3052,1374
3232,368,355,1054,34
3232,9,24,4537,295
3232,401,416,1281,4296
3233,460,225,500,157
3233,2146,148,2203,2582
3233,1994,148,4429,1157
3234,18,35,4419,722
3234,763,355,3909,200
3234,1824,187,4089,3191
3235,2553,187,357,4679
3235,81,68,26,1711
3235,666,319,2988,155
3236,289,286,687,396
3236,14,42,30,1812
3236,289,150,121,1945
3237,1117,395,3444,1953
3237,4266,373,1520,72
3237,3617,183,3224,2042
3238,50,225,229,108
3238,107,183,313,4472
3239,3486,204,3944,770
3239,1729,225,1466,326
3240,141,204,1317,3
3241,2031,292,259,268
3241,1855,286,1094,704
3243,75,42,4489,2943
3243,630,46,4113,135
3245,484,102,1120,556
3245,366,35,214,650
3246,1172,315,515,201
3247,358,102,3174,1530
3247,1903,35,311,648
3248,1855,174,470,86
3248,475,46,2058,1452
3248,915,416,1543,51
