N1,A,N2
2423,921,1335
2424,888,4776
2424,1467,3886
2424,888,3625
2425,3373,3282
2425,3373,2848
2425,3373,1427
2426,568,2944
2426,568,3768
2426,568,3642
2427,395,2375
2427,2591,1932
2427,448,5069
2428,363,406
2428,1161,1273
2428,1271,3380
2429,2414,157
2429,736,13
2429,736,469
2430,1024,1539
2430,1370,1871
2430,1370,4
2431,568,728
2431,2461,409
2431,568,3155
2432,1859,1527
2432,1859,4664
2432,1859,3321
2433,605,2238
2433,605,2224
2433,605,4480
2435,3512,874
2435,46,33
2435,1250,359
2436,1041,2724
2436,1041,2459
2436,1041,2724
2437,5163,919
2437,4453,1492
2437,4453,3111
2438,3376,1535
2438,1425,3079
2438,4911,1780
2439,1455,1462
2439,1455,528
2439,4702,629
2440,360,1685
2440,360,400
2440,982,69
2441,1859,1513
2441,46,352
2441,4416,23
2442,286,3419
2442,2267,38
2442,2267,3833
2443,2002,220
2443,2002,133
2443,102,1552
2445,42,1893
2445,42,1763
2445,42,422
2446,1219,3747
2446,1219,1416
2446,1219,3484
2447,3033,134
2447,3033,4703
2447,3033,134
2448,362,176
2448,3030,533
2448,905,2620
2449,315,2388
2449,2376,3946
2449,2679,2189
2450,815,479
2450,3220,1712
2450,3220,336
2451,943,1758
2451,943,899
2451,943,2190
2453,183,2015
2453,2414,3617
2453,42,2024
2454,1359,591
2454,1359,1561
2454,1359,2323
2456,812,2207
2456,3582,2456
2456,3582,484
2457,1098,171
2457,1098,1251
2457,1098,2326
2458,663,106
2458,663,1207
2458,3856,2191
2459,4236,2459
2459,4236,990
2459,862,2390
2460,3388,177
2460,3541,1192
2460,2768,186
2462,568,3583
2462,330,4686
2462,360,3170
2463,3145,2463
2463,3145,681
2463,3145,194
2464,1077,1348
2464,1077,1323
2464,1077,783
2465,116,3665
2465,1467,4365
2465,888,929
2466,1359,4803
2466,116,2466
2466,1359,277
2467,2769,94
2467,578,716
2467,319,1349
2469,3147,1782
2469,3512,1942
2469,4453,1227
2470,1020,1950
2470,949,328
2470,1507,1013
2471,329,3754
2471,329,67
2471,3297,959
2472,2604,721
2472,540,50
2472,116,1726
2473,363,3195
2473,526,3986
2473,363,507
2474,1880,104
2474,1703,5
2474,1703,626
2475,2002,3775
2475,2002,240
2475,2002,4725
2476,2932,49
2476,3481,3260
2476,2252,2205
2477,2415,3368
2477,2799,226
2477,4058,1443
2478,977,879
2478,42,3928
2478,42,1916
2479,1518,1145
2479,1518,62
2479,1518,1905
2481,3151,144
2481,4088,2255
2481,3151,144
2482,1098,665
2482,1098,2847
2482,1098,1286
2483,1338,1090
2483,1338,139
2483,187,749
2484,102,431
2484,102,1008
2484,46,633
2485,2593,3839
2485,4014,3149
2485,2593,4244
2486,1879,2485
2486,1879,2975
2486,1879,4092
2487,1892,628
2487,24,3664
2487,1746,453
2488,24,4592
2488,3608,2833
2488,3608,727
2489,478,314
2489,2977,199
2489,579,374
2490,1400,599
2490,42,160
2490,42,1798
2491,997,517
2491,997,231
2491,2370,654
2492,862,178
2492,762,2818
2492,3069,4002
2493,24,472
2493,3041,4095
2493,292,412
2494,4071,2155
2494,3481,3049
2494,2252,2391
2495,2480,561
2495,2480,1039
2495,360,149
2496,3145,3578
2496,3145,1535
2496,3145,211
2497,1467,3227
2497,1467,4232
2497,1467,341
2498,448,3815
2498,24,94
2498,24,1408
2499,1332,2718
2499,1332,3138
2499,1332,1478
2500,46,797
2500,46,3740
2500,435,992
2501,2932,1035
2501,3592,1352
2501,2932,2202
2502,1353,509
2502,1353,489
2502,148,61
2503,997,674
2503,997,66
2503,997,2422
2504,1703,3851
2504,866,1853
2504,866,3523
2505,204,606
2505,862,2781
2505,862,58
2506,315,1710
2506,315,3955
2506,3146,4052
2507,1332,1399
2507,1213,4924
2507,1425,1220
2508,1455,5002
2508,1455,981
2508,395,1109
2510,1518,3743
2510,1518,3350
2510,1518,1683
2511,526,2373
2511,526,1022
2511,526,669
2514,1128,125
2514,46,2500
2514,46,814
2515,292,4756
2515,292,1097
2515,292,3988
2516,691,384
2516,691,511
2516,691,1607
2517,605,4901
2517,605,583
2517,605,837
2518,319,519
2518,1571,2899
2518,1818,808
2519,532,1744
2519,532,750
2519,2415,1160
2520,3070,117
2520,605,4176
2520,1880,433
2521,24,2584
2521,24,267
2521,24,3082
2522,556,3115
2522,329,67
2522,329,1025
2523,3868,350
2523,3868,350
2523,3868,570
2524,355,1054
2524,2825,1312
2524,204,4721
2526,68,5043
2526,102,269
2526,2461,647
2527,3133,5067
2527,1934,3313
2527,3133,2205
2528,2513,1800
2528,2513,5088
2528,2513,1075
2529,150,314
2529,150,317
2529,1303,99
2530,1384,3273
2530,315,913
2530,1332,1399
2531,1507,3457
2531,1507,2332
2531,1507,1225
2532,762,4583
2532,762,1457
2532,204,489
2533,4855,90
2533,4855,231
2533,4855,2716
2534,3288,5156
2534,2415,2803
2534,2415,1189
2535,888,4744
2535,3199,3799
2535,1164,107
2536,556,1289
2536,183,2659
2536,556,1893
2538,24,432
2538,24,2483
2538,24,981
2539,2376,505
2539,2376,0
2539,2376,1075
2540,1505,591
2540,1505,3713
2540,204,1391
2542,1041,3719
2542,1041,141
2542,1041,941
2543,24,2579
2543,174,4727
2543,5118,142
2544,758,368
2544,4349,1637
2544,1425,4133
2545,1237,1982
2545,888,3090
2545,46,3468
2546,3308,2317
2546,355,216
2546,2977,481
2547,362,262
2547,150,300
2547,150,3591
2548,4406,1401
2548,4406,417
2548,292,891
2549,3466,2307
2549,102,2040
2549,102,3796
2550,806,1607
2550,691,648
2550,1303,223
2551,1248,530
2551,1248,1620
2551,1248,683
2552,102,0
2552,1098,852
2552,1098,1004
2553,187,3484
2553,3942,149
2553,3942,2553
2554,2634,1514
2554,2634,4784
2554,2634,333
2555,815,10
2555,148,3108
2555,702,1521
2556,3376,1869
2556,3376,3752
2556,3376,1172
2558,1329,371
2558,1086,1326
2558,806,2729
2559,3070,348
2559,3070,348
2559,3070,1102
2560,395,2658
2560,46,1372
2560,3151,36
2561,174,382
2561,174,27
2561,148,3143
2562,2362,3326
2562,444,559
2562,444,1222
2563,4396,2258
2563,1467,9
2563,1467,2465
2564,35,1420
2564,1507,2186
2564,35,3316
2567,448,807
2567,448,600
2567,3763,599
2568,1868,3266
2568,556,1289
2568,2376,107
2569,1098,1376
2569,605,1238
2569,605,4528
2570,1972,957
2570,1972,3139
2570,1972,2258
2571,3856,1636
2571,1128,802
2571,2455,2628
2572,116,998
2572,3868,2
2572,68,1576
2573,3766,4826
2573,3220,138
2573,3220,1137
2574,3016,375
2574,3016,1360
2574,862,55
2576,4362,3994
2576,4362,2150
2576,4362,2576
2577,1441,1660
2577,1441,454
2577,1441,5054
2578,46,870
2578,116,1613
2578,286,143
2579,24,2826
2579,4599,387
2579,4599,2413
2580,806,171
2580,806,1987
2580,806,1340
2581,862,750
2581,4406,94
2581,2769,279
2582,4601,101
2582,4601,1013
2582,286,832
2583,2905,1405
2583,2337,1091
2583,2905,2278
2584,1161,207
2584,1161,374
2584,1161,5009
2585,4259,93
2585,1338,19
2585,3766,2044
2586,702,2053
2586,702,399
2586,702,1374
2587,2252,2661
2587,2252,2751
2587,2252,2704
2588,579,160
2588,24,2412
2588,579,2588
2589,3576,219
2589,3201,447
2589,3576,1420
2590,1879,3783
2590,1879,4710
2590,2593,2779
2592,2679,60
2592,3425,1194
2592,2679,1145
2594,1353,69
2594,68,623
2594,1353,958
2595,579,4101
2595,579,672
2595,1338,1618
2596,319,4080
2596,1732,128
2596,319,1884
2597,693,1575
2597,2415,337
2597,2415,2534
2598,68,3322
2598,2160,1283
2598,2160,310
2599,1455,1150
2599,2455,3995
2599,3146,4052
2600,3354,87
2600,1934,814
2600,3354,1316
2601,1885,3713
2601,1098,20
2601,1885,1102
2602,24,3382
2602,24,2588
2602,35,16
2603,35,2133
2603,204,4721
2603,3308,2491
2605,315,1599
2605,1384,4324
2605,315,1474
2606,3481,2609
2606,2932,2764
2606,2593,2731
2607,2881,5133
2607,2881,251
2607,2881,931
2608,319,1750
2608,319,725
2608,42,22
2609,3481,3798
2609,2252,1921
2609,2252,3714
2610,116,4885
2610,116,998
2610,758,467
2611,3069,3435
2611,1879,2485
2611,2337,1368
2612,905,1207
2612,448,1055
2612,905,1072
2613,204,5028
2613,204,1216
2613,3016,3430
2614,2414,5109
2614,1359,2218
2614,2414,1119
2615,286,3964
2615,1868,538
2615,1868,0
2616,3567,213
2616,3567,2616
2616,702,244
2617,3199,3137
2617,3199,1845
2617,3199,1097
2618,2226,254
2618,319,793
2618,2226,2883
2619,4911,1780
2619,2709,1913
2619,315,1427
2620,24,2823
2620,24,591
2620,905,4229
2621,416,1343
2621,416,3168
2621,416,1256
2622,1384,1509
2622,1332,1404
2622,1384,304
2623,448,1306
2623,448,554
2623,448,233
2624,24,803
2624,1400,1043
2624,24,2089
2625,225,1729
2625,225,1121
2625,1229,1079
2626,1370,127
2626,1370,335
2626,398,4579
2627,806,2558
2627,806,1876
2627,225,876
2628,330,4350
2628,1303,4661
2628,68,975
2629,42,1272
2629,2358,1016
2629,42,883
2630,174,90
2630,174,196
2630,174,677
2632,478,1496
2632,478,2921
2632,3041,1924
2633,1879,2590
2633,4014,1681
2633,3096,327
2635,183,2826
2635,183,569
2635,3371,2752
2636,1370,4339
2636,1370,580
2636,1370,64
2637,3854,1034
2637,3854,4007
2637,3854,1034
2638,2799,217
2638,148,1412
2638,148,582
2640,1571,331
2640,1024,3572
2640,1024,54
2641,3016,192
2641,3016,138
2641,3016,2613
2643,1164,326
2643,174,4531
2643,286,2152
2644,866,1708
2644,866,1904
2644,997,683
2645,319,1386
2645,1164,113
2645,319,1750
2646,2709,787
2646,2709,4739
2646,2709,2166
2647,3034,441
2647,2252,1677
2647,3034,2238
2648,526,2198
2648,329,4181
2648,526,4026
2649,1085,2405
2649,1085,433
2649,3271,986
2650,148,1911
2650,225,323
2650,148,2464
2651,360,3475
2651,1914,770
2651,1914,580
2652,1329,280
2652,2362,1568
2652,2104,167
2653,2289,1058
2653,1859,2863
2653,1859,1184
2654,3133,493
2654,204,4721
2654,3133,2942
2655,1751,390
2655,1248,4405
2655,5163,3311
2656,1915,975
2656,1359,965
2656,35,1618
2657,901,1018
2657,3856,1475
2657,3856,2191
2658,1077,783
2658,395,2886
2658,1024,445
2659,183,461
2659,183,389
2659,187,1011
2660,150,928
2660,183,2184
2660,183,2536
2661,1248,994
2661,102,2578
2661,2252,1677
2662,3253,3601
2662,1128,1566
2662,1128,1208
2663,225,4768
2663,225,2514
2663,225,244
2664,862,2827
2664,862,3555
2664,2679,643
2665,3253,222
2665,3253,36
2665,3253,4412
2666,286,1867
2666,116,351
2666,286,807
2667,540,78
2667,1518,32
2667,578,716
2668,579,4338
2668,982,690
2668,982,300
2669,5118,74
2669,1455,827
2669,5118,602
2670,46,4024
2670,4453,3338
2670,4453,4266
2671,1098,939
2671,46,974
2671,1098,2073
2672,2769,173
2672,758,4425
2672,1128,2672
2673,1868,4031
2673,1868,2692
2673,1868,1628
2674,2513,1846
2674,2513,2878
2674,2513,5088
2675,24,3784
2675,24,2039
2675,24,2750
2676,2709,1646
2676,2709,3127
2676,68,228
2677,1505,627
2677,1505,3834
2677,1505,3713
2678,373,321
2678,762,594
2678,762,3683
2681,1495,2300
2681,1495,263
2681,1495,44
2682,901,1449
2682,901,105
2682,753,513
2683,1851,1493
2683,1851,1188
2683,1851,4639
2684,753,4200
2684,753,239
2684,2362,1468
2685,3354,4271
2685,3354,4104
2685,3354,3048
2686,1219,459
2686,1219,1463
2686,1219,130
2687,2376,2449
2687,2376,2449
2687,1041,1529
2688,1934,1832
2688,3133,3349
2688,1934,2975
2689,3145,1416
2689,315,2329
2689,1332,2718
2690,3567,3462
2690,3567,338
2690,1441,746
2692,3199,333
2692,1868,3125
2692,3199,2518
2693,68,711
2693,362,1383
2693,1213,2225
2694,540,241
2694,540,2083
2694,540,4183
2695,526,879
2695,1767,904
2695,35,257
2696,2525,1330
2696,2525,143
2696,2525,143
2697,5071,1379
2697,5071,1606
2697,5071,1379
2698,1614,366
2698,1818,3356
2698,1614,218
2699,2320,1977
2699,1248,4405
2699,2320,2888
2700,762,3460
2700,806,2848
2700,762,3436
2701,174,974
2701,360,1199
2701,174,507
2702,3133,2654
2702,2680,52
2702,3133,1322
2703,1914,1439
2703,1914,2109
2703,702,638
2704,2252,2205
2704,4014,2633
2704,4014,4710
2705,116,798
2705,1269,1221
2705,540,4075
2706,578,3845
2706,578,3882
2706,812,1138
2707,292,412
2707,292,966
2707,1455,3543
2708,2593,2259
2708,2593,978
2708,2593,1021
2711,360,846
2711,360,1674
2711,360,190
2712,3541,3409
2712,532,768
2712,3541,3824
2714,42,1462
2714,35,1170
2714,319,950
2715,3598,1178
2715,3598,828
2715,444,781
2716,4855,4
2716,3505,1514
2716,3427,1523
2718,1332,3841
2718,2709,4739
2718,1332,1147
2719,363,44
2719,905,72
2719,395,3816
2720,116,0
2720,3576,67
2720,3576,1124
2721,1384,3314
2721,1332,4752
2721,1384,2605
2722,150,675
2722,1505,4376
2722,363,142
2723,556,2587
2723,24,1801
2723,556,418
2724,1041,2417
2724,2047,1463
2724,1041,49
2725,362,1099
2725,362,2969
2725,362,61
2726,1077,1547
2726,1077,610
2726,1077,10
2728,1467,2130
2728,888,1870
2728,888,496
2729,806,1174
2729,806,132
2729,1086,1564
2730,663,521
2730,286,3647
2730,663,307
2731,2252,4385
2731,605,2224
2731,3034,4104
2732,2399,2781
2732,2399,353
2732,2399,91
2733,1970,2044
2733,1086,123
2733,1086,582
2734,4236,541
2734,4236,1035
2734,3253,45
2735,4702,995
2735,3220,30
2735,3220,2902
2736,35,2040
2736,1880,907
2736,1880,1398
2737,1819,1152
2737,1819,1581
2737,1086,656
2738,174,1592
2738,663,1998
2738,174,995
2739,24,101
2739,24,251
2739,24,1992
2740,758,3615
2740,174,2407
2740,204,181
2741,2604,3324
2741,2604,2989
2741,1370,85
2742,1155,1835
2742,2768,975
2742,1155,283
2743,1657,1374
2743,1657,4109
2743,1657,74
2744,1548,1683
2744,1548,275
2744,1818,196
2746,1441,1139
2746,3983,4730
2746,3288,31
2747,4258,32
2747,862,796
2747,4258,990
2748,579,955
2748,3598,1452
2748,1851,64
2749,1024,2749
2749,2160,2162
2749,693,423
2750,4406,1401
2750,4406,1653
2750,24,3522
2751,2337,454
2751,2252,1168
2751,4071,2155
2752,3371,566
2752,148,59
2752,24,3933
2753,1271,1670
2753,4712,4721
2753,2260,2893
2754,174,245
2754,1915,975
2754,35,115
2755,150,16
2755,150,321
2755,150,139
2756,2513,2934
2756,46,433
2756,556,3709
2757,2634,55
2757,1128,349
2757,901,372
2758,815,1510
2758,815,296
2758,815,4884
2759,578,2467
2759,578,1414
2759,2414,2057
2760,362,3523
2760,362,359
2760,362,2470
2761,1269,2018
2761,286,687
2761,1269,1375
2762,150,675
2762,150,2149
2762,150,1
2763,4235,5181
2763,4235,557
2763,4235,308
2764,2932,1670
2764,3034,5049
2764,2932,2476
2765,46,928
2765,225,235
2765,225,223
2766,1915,1364
2766,24,1199
2766,1915,2656
2770,444,2715
2770,444,227
2770,444,3799
2771,4702,2439
2771,2370,390
2771,4702,726
2773,2880,103
2773,2880,357
2773,2880,10
2774,691,1293
2774,2376,460
2774,2376,1032
2776,605,5072
2776,605,306
2776,1703,211
2777,779,790
2777,779,44
2777,866,1029
2778,204,2846
2778,204,1428
2778,46,2269
2779,1934,2527
2779,1879,1486
2779,1934,3190
2780,2525,3903
2780,2525,2828
2780,2525,322
2781,2869,3361
2781,2399,2018
2781,2679,180
2782,905,2615
2782,905,1671
2782,148,536
2783,779,320
2783,148,168
2783,1219,2510
2784,286,2667
2784,286,2028
2784,355,1251
2786,1859,1184
2786,1859,2653
2786,1859,3677
2787,116,0
2787,116,923
2787,116,4016
2788,4476,3126
2788,4712,1361
2788,4712,3499
2789,1332,1958
2789,1332,1404
2789,1425,1869
2791,888,4694
2791,888,4598
2791,888,390
2792,102,638
2792,693,2180
2792,116,303
2793,68,3405
2793,2160,1283
2793,2160,4897
2794,2399,2794
2794,693,4917
2794,183,2632
2795,1772,224
2795,1772,417
2795,1359,1638
2796,1229,1421
2796,1229,166
2796,3151,2796
2797,2932,3791
2797,1250,3497
2797,2252,564
2798,3427,1908
2798,2845,745
2798,2845,2947
2800,68,2944
2800,68,569
2800,68,783
2801,1269,828
2801,148,1431
2801,949,238
2802,568,186
2802,2949,3169
2802,2949,1251
2803,1868,3245
2803,901,2106
2803,850,1411
2804,1086,1176
2804,762,380
2804,1086,197
2807,292,1544
2807,663,574
2807,663,577
2808,24,503
2808,24,2543
2808,24,2723
2809,997,517
2809,812,253
2809,812,3827
2810,4259,3045
2810,982,1199
2810,102,2832
2811,1885,175
2811,1885,305
2811,225,2627
2813,4331,2813
2813,4331,1030
2813,435,170
2815,42,1022
2815,1772,164
2815,1772,737
2816,4014,3742
2816,2932,4689
2816,2932,2202
2817,444,2348
2817,187,1146
2817,2226,2618
2818,815,941
2818,762,2043
2818,762,3435
2819,398,1531
2819,398,1987
2819,355,354
2820,1041,1529
2820,1041,1572
2820,1041,2820
2821,2226,19
2821,2226,189
2821,2226,5008
2822,416,41
2822,888,2328
2822,4936,483
2823,35,895
2823,24,1081
2823,24,94
2824,3371,2371
2824,1332,3121
2824,1972,1877
2826,183,1889
2826,35,923
2826,35,233
2827,2047,3207
2827,2047,2197
2827,702,2318
2828,355,1142
2828,355,4302
2828,2525,4990
2829,315,3314
2829,315,1611
2829,315,3817
2830,2679,1846
2830,2679,339
2830,2679,60
2831,4712,3403
2831,4712,3403
2831,4712,844
2832,862,2055
2832,102,2443
2832,862,20
2833,4374,2833
2833,4374,265
2833,4374,1998
2834,5012,1774
2834,5012,2834
2834,5012,2834
2835,1229,1783
2835,812,1308
2835,1229,5156
2836,888,3451
2836,1467,390
2836,888,4398
2837,68,3156
2837,204,2086
2837,68,784
2838,601,1443
2838,42,807
2838,42,3761
2839,24,4051
2839,2289,2897
2839,943,470
2840,360,2840
2840,360,2043
2840,360,2043
2841,949,324
2841,949,626
2841,949,1017
2842,444,1167
2842,42,3009
2842,526,3924
2843,1972,1499
2843,1972,2824
2843,1219,3482
2844,102,1840
2844,102,95
2844,102,5
2846,1548,1618
2846,815,247
2846,204,1525
2847,3592,2208
2847,3592,3767
2847,1098,665
2848,806,2098
2848,3373,1448
2848,806,4
2849,736,135
2849,435,1357
2849,736,1765
2850,762,813
2850,762,730
2850,762,332
2851,812,1270
2851,526,1222
2851,812,948
2852,355,43
2852,355,849
2852,1086,4575
2853,2769,907
2853,862,178
2853,862,1784
2855,1186,193
2855,1186,3157
2855,1186,2903
2856,3592,1037
2856,3592,60
2856,3592,2092
2857,2769,0
2857,2769,1429
2857,1571,3508
2858,2768,3713
2858,1077,1642
2858,1077,867
2859,982,4172
2859,982,11
2859,2461,2917
2860,24,1630
2860,24,3562
2860,663,1080
2861,3983,2423
2861,540,1167
2861,183,4108
2862,1833,1827
2862,2513,3593
2862,2880,80
2863,1859,10
2863,1859,2076
2863,1859,802
2864,1772,16
2864,1772,1044
2864,1271,2395
2865,2104,2059
2865,148,3190
2865,1571,799
2867,68,2352
2867,150,354
2867,478,1841
2868,4712,1201
2868,4712,4640
2868,4712,844
2870,4529,252
2870,4529,1917
2870,4529,374
2871,1384,1427
2871,1332,3752
2871,1384,1430
2872,1186,60
2872,1186,104
2872,1186,124
2873,4601,1092
2873,292,1964
2873,1833,726
2874,42,37
2874,693,3231
2874,42,37
2875,1920,0
2875,1920,4250
2875,1250,780
2878,2634,2757
2878,578,3845
2878,578,433
2879,3481,2606
2879,3481,978
2879,2260,41
2882,1859,3098
2882,1859,1184
2882,1859,2863
2883,2226,377
2883,319,434
2883,319,2158
2884,4071,1959
2884,2252,2647
2884,4362,2647
2885,4192,244
2885,2376,2348
2885,3766,125
2886,4193,202
2886,1892,2156
2886,1657,1243
2887,204,778
2887,204,1941
2887,1518,1304
2888,2814,2128
2888,691,511
2888,2320,821
2889,2226,165
2889,1885,575
2889,1885,202
2890,24,404
2890,2370,664
2890,1772,89
2891,1077,761
2891,102,3004
2891,1077,3274
2892,1161,28
2892,949,5190
2892,1329,445
2893,2260,2208
2893,3220,2169
2893,3220,2071
2894,579,2748
2894,2679,2449
2894,579,84
2895,1329,359
2895,1329,3681
2895,35,417
2896,46,2058
2896,329,265
2896,1155,4651
2897,943,635
2897,1303,194
2897,150,2126
2898,3224,162
2898,3224,238
2898,3224,2097
2899,1571,938
2899,3352,1351
2899,1571,2092
2900,1455,198
2900,1859,1838
2900,1455,3231
2901,2772,27
2901,2772,27
2901,2772,56
2902,779,647
2902,779,1065
2902,3220,2169
2903,1186,1699
2903,568,5020
2903,1237,3526
2904,362,3882
2904,150,1739
2904,2289,899
2906,1338,1581
2906,1338,1660
2906,1338,1282
2907,3271,3205
2907,3271,1984
2907,2370,752
2908,3567,602
2908,3567,628
2908,3567,533
2909,691,908
2909,691,737
2909,691,338
2910,2170,1682
2910,3376,4203
2910,395,4786
2912,888,122
2912,888,3298
2912,888,4398
2913,691,908
2913,691,1268
2913,691,1090
2915,4586,2915
2915,526,5140
2915,526,4276
2917,2461,2097
2917,330,1314
2917,395,1151
2918,4443,432
2918,3253,212
2918,3253,45
2919,905,344
2919,3512,3984
2919,2170,3982
2920,187,816
2920,1086,2852
2920,1086,2737
2921,35,4419
2921,1229,3860
2921,1885,232
2923,1859,845
2923,1859,1184
2923,2289,709
2924,736,2924
2924,478,1071
2924,478,349
2925,148,428
2925,148,2865
2925,758,2042
2926,4259,592
2926,3034,3517
2926,4259,3240
2927,1213,309
2927,2260,2204
2927,702,256
2928,2480,2495
2928,2480,3357
2928,24,636
2929,35,524
2929,35,3530
2929,35,1385
2930,1467,1873
2930,1467,1340
2930,1467,2013
2931,355,2852
2931,355,2524
2931,355,1417
2933,1920,1675
2933,1920,1394
2933,1920,380
2934,373,2934
2934,373,2075
2934,2513,3968
2936,2877,2936
2936,2877,3821
2936,1819,32
2937,4236,145
2937,4236,1785
2937,4236,2937
2938,977,264
2938,1237,1403
2938,1085,3245
2939,1914,580
2939,1914,1117
2939,1914,92
2940,355,3545
2940,2480,1288
2940,355,853
2941,3352,20
2941,3352,3964
2941,292,7
2942,3354,697
2942,3133,493
2942,3133,3184
2943,3224,956
2943,3224,4459
2943,1614,490
2944,68,248
2944,568,3074
2944,46,591
2945,478,56
2945,478,168
2945,478,598
2946,601,3625
2946,601,13
2946,601,803
2947,2845,377
2947,2845,635
2947,2845,735
2948,1384,2948
2948,2142,485
2948,2709,1586
2950,5004,1719
2950,1359,1238
2950,5004,66
2951,1155,86
2951,4814,1519
2951,1155,4412
2952,762,3529
2952,762,332
2952,691,223
2953,435,1426
2953,2104,167
2953,1359,2953
2954,601,368
2954,601,405
2954,319,151
2955,2799,1825
2955,2799,2477
2955,2799,2103
2956,1772,496
2956,1772,487
2956,46,728
2957,1213,3244
2957,1213,309
2957,1213,433
2958,1751,1464
2958,35,1165
2958,174,974
2959,601,603
2959,601,2471
2959,601,3407
2961,601,1285
2961,1085,1402
2961,601,1242
2962,2142,404
2962,2142,2910
2962,2142,4752
2963,102,3991
2963,187,61
2963,187,1622
2964,702,549
2964,702,2053
2964,702,1651
2965,556,426
2965,556,3143
2965,556,4045
2966,42,1468
2966,3352,2899
2966,148,2387
2967,1972,32
2967,1972,71
2967,1972,367
2969,116,1994
2969,116,1628
2969,362,950
2970,3915,25
2970,3915,299
2970,3915,552
2971,605,328
2971,605,2094
2971,605,4700
2972,1833,2207
2972,1833,2862
2972,1833,118
2973,3661,391
2973,3661,88
2973,3661,88
2974,286,4962
2974,286,515
2974,3867,1302
2975,1934,2688
2975,1879,1624
2975,1934,2217
2976,2170,1779
2976,3146,4052
2976,2170,3166
2978,1303,92
2978,150,951
2978,1603,1004
2979,2142,1646
2979,2142,1422
2979,2142,834
2980,204,3877
2980,204,3727
2980,204,4695
2981,35,2558
2981,35,4879
2981,35,415
2982,3373,1210
2982,1384,1535
2982,3373,1928
2984,663,429
2984,663,1263
2984,355,1307
2985,578,914
2985,4476,3521
2985,578,670
2986,435,61
2986,435,434
2986,435,1061
2987,5012,2588
2987,1116,1089
2987,4451,2852
2988,319,1263
2988,319,635
2988,601,463
2989,758,4196
2989,758,1750
2989,758,2740
2990,1271,1404
2990,949,3749
2990,1271,618
2991,355,739
2991,355,342
2991,355,2733
2992,4362,246
2992,4362,3823
2992,4362,3085
2993,416,1263
2993,416,703
2993,416,508
2994,2869,1333
2994,2869,49
2994,2869,2238
2995,1164,349
2995,1164,450
2995,1164,1605
2996,2869,3668
2996,2337,3393
2996,2337,2520
2997,4079,229
2997,4079,1552
2997,4079,3456
2998,540,1841
2998,35,2981
2998,363,2428
2999,2591,2266
2999,1219,1326
2999,1219,1560
3000,753,1181
3000,762,3236
3000,753,747
3001,1879,211
3001,1879,4286
3001,1879,924
3002,148,1239
3002,148,1431
3002,148,473
3003,360,89
3003,360,1058
3003,360,110
3004,102,334
3004,4654,3004
3004,4654,23
3005,187,1856
3005,2845,56
3005,187,2817
3006,1746,728
3006,4236,2734
3006,4236,1785
3007,866,973
3007,866,4510
3007,866,931
3008,286,1033
3008,286,1007
3008,286,316
3009,997,164
3009,1732,23
3009,1732,1131
3010,398,200
3010,398,2819
3010,398,3244
3011,3942,4111
3011,4374,1124
3011,4374,294
3012,1772,496
3012,1772,2316
3012,1859,966
3013,187,950
3013,187,3314
3013,225,3549
3014,888,2163
3014,888,4694
3014,888,3596
3015,1441,1788
3015,330,356
3015,1441,1669
3017,556,1075
3017,556,1526
3017,556,4306
3018,2226,5008
3018,2226,5008
3018,2226,1323
3019,2370,1944
3019,183,43
3019,183,230
3020,4079,4342
3020,4079,2229
3020,4079,4068
3021,982,554
3021,1164,3021
3021,982,2410
3022,578,2759
3022,578,980
3022,3069,88
3023,905,3758
3023,905,1287
3023,1250,11
3024,2914,2079
3024,2914,624
3024,2914,2079
3025,3425,3450
3025,3425,4945
3025,3425,304
3026,2047,4129
3026,2591,1987
3026,2591,759
3027,1833,430
3027,292,1082
3027,540,2694
3028,1934,2975
3028,2949,166
3028,2869,3190
3029,355,0
3029,355,3579
3029,355,4568
3031,2880,135
3031,4702,2771
3031,5071,4113
3032,1303,154
3032,360,155
3032,1303,317
3035,187,2304
3035,982,4458
3035,187,357
3036,444,43
3036,444,2347
3036,444,669
3037,319,703
3037,319,480
3037,319,305
3038,3969,1043
3038,3969,262
3038,3969,653
3039,395,130
3039,1128,1102
3039,395,1299
3040,736,152
3040,736,619
3040,736,2149
3042,579,5
3042,540,458
3042,540,50
3043,702,1318
3043,702,3733
3043,2337,2611
3044,24,635
3044,448,1188
3044,373,1273
3045,4259,821
3045,395,867
3045,702,1366
3047,1077,51
3047,395,1663
3047,395,3643
3048,3354,2275
3048,1934,275
3048,3354,4271
3049,4071,2494
3049,4071,87
3049,2252,3049
3051,779,368
3051,1851,239
3051,779,1686
3052,116,1393
3052,1024,1374
3052,116,963
3053,862,180
3053,2047,898
3053,2047,2266
3054,1237,1375
3054,568,1570
3054,568,2171
3055,1161,465
3055,1161,323
3055,1161,664
3056,2881,493
3056,448,1986
3056,2881,931
3057,601,176
3057,373,115
3057,373,3858
3058,691,908
3058,691,248
3058,1161,1872
3060,1024,2068
3060,2160,2658
3060,4415,1050
3061,24,1004
3061,24,4310
3061,943,481
3063,702,784
3063,702,2171
3063,702,954
3064,1441,5054
3064,1441,2302
3064,1441,4383
3065,68,2037
3065,68,623
3065,68,3231
3066,1303,3781
3066,1303,34
3066,1303,2194
3067,360,73
3067,360,846
3067,360,1297
3068,373,3047
3068,373,933
3068,373,314
3071,174,677
3071,174,2413
3071,997,2072
3072,4233,19
